,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,Failure_4962W010,Failure_4962W020
1354222993,0.37979181393420364,0.27244033174428056,0.0,1.0,-1.0408346605431438,0.49925434195673424,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,0.8090938053583412,0.269679944985297,0.269679944985297,0.0,0.0,-0.45330497392719676,0.8901708290844088,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.939290251144762,0.38991275479532206,0.469225236240481,1.0,-1.0,0.5153104650684611,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-0.3478505426185223,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.6709871014599976,-0.6504296812697721,0.27391223043698637,-0.1916198766495758,0.0,-1.0,1.3854211203816376,-1.0864267706436204,-0.6461609046987594,-0.31419720134860174,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.5996457725609308,0.2011066058760083,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.19833924671153344,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.8630338102431737,-0.5837059316133207,-0.654491592584751,0.23865435833527956,0.2591660333546262,-1.0,-1.0,0.5523233905939151,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-1.0441240406654817,-1.0441240406654817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6290908195833501,-0.09937411965100557,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.44236188236833984,-0.39742159633523644,0.3942291856171337,0.36388279730575906,0.0,-1.0,-0.09776834860115131,0.4517539514526254,0,0
1354460752,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.9686959907506242,0.11471118039736992,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,0.3201423255741542,-1.593172942596748,-0.44693272585786675,-0.29972301720620753,0.0,0.0,-1.7734850895740262,0.38991275479532206,0.469225236240481,1.0,-1.0,0.8857149557551572,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-2.213594362117865,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,0.7380327411787793,0.74482445627837,0.27391223043698637,-0.1916198766495758,0.0,-1.0,0.09969802006678433,-1.020717719420685,0.0005621234490637596,-0.8708563993527734,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,-1.9390249441034826,0.1480773779578672,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,-0.1772810057026448,-0.4566903852804417,0.057998769149769126,0.0,1.0,-1.7789895050767595,0.10490504157905825,0.475646811628021,0.23865435833527956,0.2591660333546262,-1.0,-1.0,-1.3608124241834494,0.36689969285274593,0.5577733510228302,1.0,1.0,-0.31208333737814875,-0.9720171521762933,-0.9720171521762933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995160320491523,-0.14864364115864348,0.5895481581553893,0.6299926929989299,-1.0,1.0,1.28446973940905,-0.7389454171380192,-0.6980353679221435,0.3942291856171337,0.36388279730575906,0.0,-1.0,0.5431574922287177,0.4517539514526254,0,0
1354532200,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.944649767486451,-2.500182318206307,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,0.07468558203308066,0.269679944985297,0.269679944985297,0.0,0.0,0.7272198516274968,0.9958450321346708,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.8424054175476623,0.38991275479532206,0.469225236240481,1.0,-1.0,0.33010821972511556,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,1.5178932768808204,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,1.0650645071245695,1.0301285236201467,0.27391223043698637,-0.1916198766495758,0.0,-1.0,0.8068457252399546,-0.9986646816814805,0.5146240176178464,0.4987019449432047,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.7271589135806047,0.2011066058760083,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.285020843422497,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.8630338102431737,0.47351444487615524,0.8329414273928836,0.23865435833527956,0.2591660333546262,-1.0,-1.0,0.9668361504623454,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-0.947981522679897,-0.947981522679897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49475110671614925,-0.19791316266628314,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.7389454171380192,-0.6980353679221435,0.3942291856171337,0.36388279730575906,0.0,-1.0,0.5431574922287177,0.4517539514526254,0,0
1354851174,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.8677018530410968,0.42234570964486134,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,0.8090938053583412,0.269679944985297,0.269679944985297,0.0,0.0,-0.47365885022986387,0.8901708290844088,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.454866083159264,0.38991275479532206,0.469225236240481,1.0,-1.0,0.2655027853030176,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-0.3478505426185223,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.5318246478660442,-0.4940986854660586,0.27391223043698637,-0.1916198766495758,0.0,-1.0,-0.2860189100276726,-0.9383563743946769,-0.5798303377092391,0.0038937689394963728,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.39098790543782824,0.21436391285554496,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.3717024401334647,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.5027579036086242,-0.5310474454280211,-0.4797279218301986,0.23865435833527956,0.2591660333546262,-1.0,-1.0,0.3769526075726576,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-0.8710675082914292,-0.8710675082914292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143034258162512,-0.09937411965100557,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.7389454171380192,-0.6980353679221435,0.3942291856171337,0.36388279730575906,0.0,-1.0,-0.09776834860115131,0.4517539514526254,0,0
1355023392,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.8196094065127505,0.42234570964486134,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,0.07468558203308066,0.269679944985297,0.269679944985297,0.0,0.0,-0.24976621090052545,0.25612561078283685,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.2126539991665151,0.38991275479532206,0.469225236240481,1.0,-1.0,0.0932216268440896,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,1.5178932768808204,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.3161228447954167,-0.2869601160261384,0.27391223043698637,-0.1916198766495758,0.0,-1.0,-0.8645943051693556,-0.8906498029588469,-0.4361141092319451,-0.07562897363252803,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.1823300383147257,-0.07729684069423746,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.1694453811412136,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.2625739658522806,-0.3487680701712149,-0.27389515405261466,0.23865435833527956,0.2591660333546262,-1.0,-1.0,0.02621104153014033,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-0.8229962492986369,-0.8229962492986369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11153203773489653,-0.14864364115864348,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.7389454171380192,-0.39742159633523644,0.3942291856171337,0.36388279730575906,0.0,-1.0,-0.7386941894310203,0.4517539514526254,0,0
1355115235,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.7955631832485773,0.49925434195673424,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,-0.4329510976245296,0.41463691535822983,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.40642366636071425,0.38991275479532206,0.469225236240481,1.0,-1.0,0.6359072759897136,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-0.3478505426185223,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.5005130958074048,-0.4784655858856872,0.27391223043698637,-0.1916198766495758,0.0,-1.0,0.8068457252399546,-0.881648563065294,-0.7677669441795467,-0.10213655448986961,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.39098790543782824,0.2011066058760083,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.14055151557088968,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.5027579036086242,-0.6201618066646819,-0.49914610746959326,0.23865435833527956,0.2591660333546262,-1.0,-1.0,0.44072380139857065,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-0.7989606198022408,-0.7989606198022408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143034258162512,-0.09937411965100557,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.7389454171380192,-0.6980353679221435,0.3942291856171337,0.36388279730575906,0.0,-1.0,-0.09776834860115131,0.4517539514526254,0,0
1355345168,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.747470736720231,0.3454370773329885,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,-0.4329510976245296,0.7844966260341468,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.6001933335549133,0.38991275479532206,0.469225236240481,1.0,-1.0,0.23535358257270322,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,1.5178932768808204,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.45528529838937,-0.4432911118298518,0.27391223043698637,-0.1916198766495758,0.0,-1.0,0.9354180352714372,-0.8199900697944574,-0.4084763729863116,-0.10213655448986961,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.4605405278121959,0.24087852681461455,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.285020843422497,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.622849872486813,-0.3852239452225762,-0.42924063916777233,0.23865435833527956,0.2591660333546262,-1.0,-1.0,1.0146645458317791,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-0.7508893608094483,-0.7508893608094483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995160320491523,-0.09937411965100557,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.44236188236833984,-0.39742159633523644,0.3942291856171337,0.36388279730575906,0.0,-1.0,-0.09776834860115131,0.4517539514526254,0,0
1355638736,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.747470736720231,0.3454370773329885,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,0.15731131515281715,0.044777204682312874,-0.44693272585786675,-0.29972301720620753,0.0,0.0,0.6001933335549133,0.38991275479532206,0.469225236240481,1.0,-1.0,0.23535358257270322,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,1.5178932768808204,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,0.8945905014719767,0.9050637269771763,0.27391223043698637,-0.1916198766495758,0.0,-1.0,0.9354180352714372,-0.8199900697944574,1.1558194985165426,0.7814494740881808,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.4605405278121959,0.12156276399879574,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.2561269778521772,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.622849872486813,0.9555421261108205,0.8834287100553098,0.23865435833527956,0.2591660333546262,-1.0,-1.0,1.0146645458317791,0.36689969285274593,0.5577733510228302,1.0,1.0,0.455121533676359,-0.6980109759173767,-0.6980109759173767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220673068439678,-0.19791316266628314,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,1.6337228610194146,1.7068748047731115,0.3942291856171337,0.36388279730575906,0.0,-1.0,-0.09776834860115131,0.4517539514526254,1,0
1356067808,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.6031933971351918,0.42234570964486134,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,-0.10728907678185554,1.7884015550116357,-0.44693272585786675,-0.29972301720620753,0.0,0.0,1.4237144191302598,0.38991275479532206,0.469225236240481,1.0,-1.0,-0.22549851630492612,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-0.3478505426185223,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.07258855100599847,0.002252226210731437,0.27391223043698637,-0.1916198766495758,0.0,-1.0,-1.6038850878503954,-0.6138616762320982,-0.03260316004569638,0.48986608465742404,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,1.5733824858020755,0.22762121983507977,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.5739594991257116,-0.4566903852804417,0.057998769149769126,0.0,1.0,1.5835856235122385,-0.18269130604834707,-0.036993289251999247,0.23865435833527956,0.2591660333546262,-1.0,-1.0,1.4770057010696431,0.36689969285274593,0.5577733510228302,1.0,1.0,-0.31208333737814875,-0.6066755838310712,-0.6066755838310712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5298686704130562,-0.14864364115864348,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.44236188236833984,-0.6980353679221435,0.3942291856171337,0.36388279730575906,0.0,-1.0,0.5431574922287177,0.4517539514526254,0,0
1356191414,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.6031933971351918,0.26852844502111567,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,-0.6161359843485338,-0.853453521244914,-0.44693272585786675,-0.29972301720620753,0.0,0.0,1.4237144191302598,0.38991275479532206,0.469225236240481,1.0,-1.0,-0.22549851630492612,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,1.5178932768808204,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.764921757635916,-0.791127577493114,0.27391223043698637,-0.1916198766495758,0.0,-1.0,-1.6038850878503954,-0.6138616762320982,-0.5853578849583658,-0.6322881716366998,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,1.5733824858020755,0.18784929889647348,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,-0.14838714013232499,-0.4566903852804417,0.057998769149769126,0.0,1.0,1.5835856235122385,-0.5472500565619594,-0.778767980676877,0.23865435833527956,0.2591660333546262,-1.0,-1.0,1.4770057010696431,0.36689969285274593,0.5577733510228302,1.0,1.0,-0.31208333737814875,-0.5634114507375582,-0.5634114507375582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2489081888381817,-0.09937411965100557,0.5895481581553893,0.6299926929989299,-1.0,1.0,0.021407828990195707,-0.44236188236833984,-0.6980353679221435,0.3942291856171337,0.36388279730575906,0.0,-1.0,0.5431574922287177,0.4517539514526254,0,0
1356681895,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.45410681289731814,0.49925434195673424,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,-0.6597226412921734,0.269679944985297,0.269679944985297,0.0,0.0,-0.7179053658618695,0.5203111184084919,-0.44693272585786675,-0.29972301720620753,0.0,0.0,-0.02955808482623386,0.38991275479532206,0.469225236240481,1.0,-1.0,-0.3159461244958643,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-0.3478505426185223,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.8310239230930437,-0.861476525604785,0.27391223043698637,-0.1916198766495758,0.0,-1.0,-0.5110204525827728,-0.4410378702758845,-0.4969171289723387,-0.5527654290646753,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,0.3562115942506444,0.24087852681461455,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.22723311228185736,-0.4566903852804417,0.057998769149769126,0.0,1.0,0.14248199697409172,-0.6606683344995277,-0.8292552633393033,0.23865435833527956,0.2591660333546262,-1.0,-1.0,0.44072380139857065,0.36689969285274593,0.5577733510228302,1.0,1.0,1.2223264047308668,-0.45765468095341494,-0.45765468095341494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6574124381542349,0.048434444871911675,0.5895481581553893,0.6299926929989299,-1.0,1.0,-1.2416540814286137,1.9303063957890938,2.6087161195338315,0.3942291856171337,0.36388279730575906,0.0,-1.0,0.5431574922287177,0.4517539514526254,0,0
1356816245,0.37979181393420364,0.27244033174428056,0.0,1.0,-0.4204421003274757,0.3454370773329885,0.0,0.0,0.0,0.0,-0.3062056504781579,-0.20118024638492915,0.0,-1.0,1.5435020286835952,0.269679944985297,0.269679944985297,0.0,0.0,-0.4125972213218625,-0.1137340998930801,-0.44693272585786675,-0.29972301720620753,0.0,0.0,-0.17488533522188324,0.38991275479532206,0.469225236240481,1.0,-1.0,-0.15658605292135397,0.1760821299808971,0.3022180832774159,0.0,0.0,0.0,-0.3478505426185223,0.016704200485305423,0.1495723428999599,0.0,0.0,0.0,-0.45528529838937,-0.4432911118298518,0.27391223043698637,-0.1916198766495758,0.0,-1.0,0.6782734152084674,-0.39153105086134404,-0.5190273179688455,-0.6057805907793582,-0.6357714550000889,-0.6346982513141264,-1.0,-1.0,-0.14224886609898896,0.24087852681461455,0.0,0.36689969285413865,0.0,0.0,0.13130643286056223,0.05386991885992611,-0.4566903852804417,0.057998769149769126,0.0,1.0,-0.09770194078226895,-0.47433830645923697,-0.42924063916777233,0.23865435833527956,0.2591660333546262,-1.0,-1.0,-0.276702129142941,0.36689969285274593,0.5577733510228302,1.0,1.0,1.2223264047308668,-0.4240047996584603,-0.4240047996584603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269679944985297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4115695202762673,-0.09937411965100557,0.5895481581553893,0.6299926929989299,-1.0,1.0,1.28446973940905,-0.44236188236833984,-0.39742159633523644,0.3942291856171337,0.36388279730575906,0.0,-1.0,0.5431574922287177,0.4517539514526254,0,0
