,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUCYCNB_A10,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_D10,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_2_C23,APU_2_C33,APU_2_C43,APU_C30,APU_C40,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_D10,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_D10,STCMON_B11,APUBLDP_C52,APUDMD_C52,APUDP_C51,APUDUMES_C51,APUEGTC_C51,APUFF_C51,APUGEN1_C52,APUGEN2_C52,APUGOIT_C52,APUIT_C51,APUN1_C51,APUN2_C51,APUOIT_C52,APUP1_C51,APU_1_C53,APU_2_C53,APU_C50,BLEED_STATUS_10_C53,BLEED_STATUS_11_C53,BLEED_STATUS_12_C53,BLEED_STATUS_13_C53,BLEED_STATUS_1_C53,BLEED_STATUS_2_C53,BLEED_STATUS_3_C53,BLEED_STATUS_4_C53,BLEED_STATUS_5_C53,BLEED_STATUS_6_C53,BLEED_STATUS_7_C53,BLEED_STATUS_8_C53,BLEED_STATUS_9_C53,IGV_C51,SCV_C51,Failure_4962W010
1348562112,0.4387660520648426,0.49354811679280813,0.0,-1.391688396114627,-2.4192703786857486,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.45829698399208235,0.0,0.0,0.0,0.9297835837740676,1.1966315661708387,-0.6853444168423419,-0.493548116792814,0.0,1.6778152249876293,0.6848218697686652,-0.493548116793248,-1.0,0.6962461287151673,0.0,0.0,0.0,0.0,1.3991967885884338,0.0,0.0,0.0,0.0,1.815538509309711,1.8331810800554695,-0.6789919627715074,-0.493548116792884,-1.0,0.46099539909090925,-1.4308307141295002,2.509910670598056,2.4539136511836497,-0.1374012519685456,-0.4935481167928393,-1.0,1.7784832605873444,0.10908493777751044,0.0,0.0,0.0,3.7406067115271164e-13,0.523452775119321,-0.676369939216011,-0.49354811679311744,1.0,1.616363923163604,1.9260425982250093,1.894447605355278,-0.6822870215530462,-0.4935481167927971,1.0,1.59542241877193,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-1.391387527568301,-1.391387527568301,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3128028945712862,-0.30351031437903164,0.22097724558915768,0.49354811679261085,-1.0,-0.8434690003002695,1.8913355890197434,2.1559823898891066,0.4253196637900186,-0.49354811679283794,-1.0,0.11441288880325712,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1349126712,0.4387660520648426,0.49354811679280813,0.0,-1.3009994236381441,0.5321121160490445,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.21537453892524203,0.0,0.0,0.0,-0.41830824455456306,1.5990427207421565,-0.6853444168423419,-0.493548116792814,0.0,1.2105145606540877,0.6848218697686652,-0.493548116793248,-1.0,0.3854013989730873,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.3982793665689244,-0.333927894179131,-0.6789919627715074,-0.493548116792884,-1.0,0.46099539909090925,-1.3260757349447863,0.10076698562045068,0.5083455987341088,-0.1374012519685456,-0.4935481167928393,-1.0,1.3928208709812175,0.2619439276326755,0.0,0.0,0.0,3.7406067115271164e-13,0.4854618142614275,-0.676369939216011,-0.49354811679311744,1.0,1.3006847945457392,-0.23553121080118075,-0.3356755901862069,-0.6822870215530462,-0.4935481167927971,1.0,2.1145925880340295,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-1.3007420844194524,-1.3007420844194524,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774095794099786,-0.20416104386801273,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.7126064412822783,-0.4670885451299098,0.4253196637900186,-0.49354811679283794,-1.0,-0.268278497883454,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1349379622,0.4387660520648426,0.49354811679280813,0.0,-1.265371613022383,0.32620170943964033,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,1.1870643191926076,0.0,0.0,0.0,-0.5680962254799664,-0.7707118561778259,-0.6853444168423419,-0.493548116792814,0.0,-0.8286156109831849,0.6848218697686652,-0.493548116793248,-1.0,1.4442162596570547,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.6914784602492794,-0.7143842029087853,-0.6789919627715074,-0.493548116792884,-1.0,0.3282068208820938,-1.2762244908311604,-0.8970705589583746,-0.9385684570792052,-0.1374012519685456,-0.4935481167928393,-1.0,-0.7486202923580682,0.2534517615296101,0.0,0.0,0.0,3.7406067115271164e-13,0.010574803537765996,-0.676369939216011,-0.49354811679311744,1.0,-0.5933899771613744,-0.7586166877185506,-0.6804643737074232,-0.6822870215530462,-0.4935481167927971,1.0,-0.567786619820147,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-1.265131374610976,-1.265131374610976,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21802848847871692,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.47588443852754886,-0.7055495392225479,0.4253196637900186,-0.49354811679283794,-1.0,-0.268278497883454,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1349461572,0.4387660520648426,0.49354811679280813,0.0,-1.2491771536515826,0.32620170943964033,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.9441418741257651,0.0,0.0,0.0,-0.5680962254799664,-0.9048489077015984,-0.6853444168423419,-0.493548116792814,0.0,-0.7436518538316319,0.6848218697686652,-0.493548116793248,-1.0,1.6384942157458553,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.6321797671453874,-0.6658946733648099,-0.6789919627715074,-0.493548116792884,-1.0,0.0958268090166692,-1.2627511816112615,-0.7261702060194597,-0.7914246547931054,-0.1374012519685456,-0.4935481167928393,-1.0,-0.9718985179195102,0.2619439276326755,0.0,0.0,0.0,3.7406067115271164e-13,0.029570283966714076,-0.676369939216011,-0.49354811679311744,1.0,-0.6986163533673194,-0.6163066682630897,-0.6291128527574549,-0.6822870215530462,-0.4935481167927971,1.0,-0.899478672404265,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-1.2489446883343958,-1.2489446883343958,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6995569963965576,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.47588443852754886,-0.4670885451299098,0.4253196637900186,-0.49354811679283794,-1.0,0.11441288880325712,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1349769662,0.4387660520648426,0.49354811679280813,0.0,-1.197354883665021,0.39483851164277506,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,1.1870643191926076,0.0,0.0,0.0,-0.518166898504832,0.2576722055044306,-0.6853444168423419,-0.493548116792814,0.0,-0.021459918043431156,0.6848218697686652,-0.493548116793248,-1.0,1.0459464496750108,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.5135823809376033,-0.516696120921808,-0.6789919627715074,-0.493548116792884,-1.0,0.0958268090166692,-1.2027949555827115,-0.4339857316400247,-0.38269187066505067,-0.1374012519685456,-0.4935481167928393,-1.0,0.012555476601393499,0.2704360937357397,0.0,0.0,0.0,3.7406067115271164e-13,0.21952508825617867,-0.676369939216011,-0.49354811679311744,1.0,0.14319465628028505,-0.40861096419295756,-0.4823942214718309,-0.6822870215530462,-0.4935481167927971,1.0,-0.4668368646858496,0.49354811679293636,0.4935481167923769,-1.0,0.6912294794293661,-1.1971472922493394,-1.1971472922493394,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774836945468981,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.7126064412822783,-0.4670885451299098,0.4253196637900186,-0.49354811679283794,-1.0,0.11441288880325712,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1349904847,0.4387660520648426,0.49354811679280813,0.0,-1.1811604242942204,0.5321121160490445,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.7012194290589249,0.0,0.0,0.0,-0.4682375715296975,1.0624945146470661,-0.6853444168423419,-0.493548116792814,0.0,1.1255508035025346,0.6848218697686652,-0.493548116793248,-1.0,0.7205308732262675,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.4839330343856573,-0.40106724277848177,-0.6789919627715074,-0.493548116792884,-1.0,0.8261639891651446,-1.1785429989868934,-0.22449497642458072,0.6473147453376473,-0.1374012519685456,-0.4935481167928393,-1.0,0.7940292660664408,0.21948309711735212,0.0,0.0,0.0,3.7406067115271164e-13,0.44747085340353404,-0.676369939216011,-0.49354811679311744,1.0,1.1954584183397943,-0.5124588162280236,-0.41637083739330005,-0.6822870215530462,-0.4935481167927971,1.0,-0.03419505696743426,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-1.1809606059727593,-1.1809606059727593,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2811620157824837,-0.20416104386801273,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.47588443852754886,-0.4670885451299098,0.4253196637900186,-0.49354811679283794,-1.0,0.11441288880325712,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1350132502,0.4387660520648426,0.49354811679280813,0.0,-1.1455326136784594,0.32620170943964033,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.9441418741257651,0.0,0.0,0.0,-0.5514531164882549,-0.4577254026223565,-0.6853444168423419,-0.493548116792814,0.0,-0.9560612467105144,0.6848218697686652,-0.493548116793248,-1.0,1.08965898979499,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.6750066010537539,-0.7143842029087853,-0.6789919627715074,-0.493548116792884,-1.0,-1.032876105758243,-1.1509227150861006,-0.8088639251834507,-0.9549177684443274,-0.1374012519685456,-0.4935481167928393,-1.0,-0.992196538425096,0.28742042594186923,0.0,0.0,0.0,3.7406067115271164e-13,0.1055522056824983,-0.676369939216011,-0.49354811679311744,1.0,-0.8038427295732793,-0.650922618941445,-0.6804643737074232,-0.6822870215530462,-0.4935481167927971,1.0,-1.21674933139777,0.49354811679293636,0.4935481167923769,-1.0,-1.8549449321397868,-1.145349896164283,-1.145349896164283,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3135382751731662,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.7126064412822783,-0.7055495392225479,0.4253196637900186,-0.49354811679283794,-1.0,-0.268278497883454,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1350202314,0.4387660520648426,0.49354811679280813,0.0,-1.1293381543076588,-2.4192703786857486,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,1.429986764259448,0.0,0.0,0.0,3.4761792595059258,-0.10002659855896297,-0.6853444168423419,-0.493548116792814,0.0,-0.06394179661920767,0.6848218697686652,-0.493548116793248,-1.0,2.1290460548700727,0.0,0.0,0.0,0.0,1.3991967885884338,0.0,0.0,0.0,0.0,2.395347952992211,2.4113254707721015,-0.6789919627715074,-0.493548116792884,-1.0,-0.03696176919214148,-1.1428387295541613,1.2529661393053924,0.7535852692109416,-0.1374012519685456,-0.4935481167928393,-1.0,-0.06863660542094915,0.04963977505605871,0.0,0.0,0.0,3.7406067115271164e-13,0.16253864696933715,-0.676369939216011,-0.49354811679311744,1.0,0.0379682800743401,2.81836488237817,2.4776541647156334,-0.6822870215530462,-0.4935481167927971,1.0,-0.567786619820147,0.49354811679293636,0.4935481167923769,-1.0,0.6912294794293661,-1.129163209887703,-1.129163209887703,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3064747188135255,-0.27039389087535903,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,2.1280575917744717,1.9175213957964694,0.4253196637900186,-0.49354811679283794,-1.0,-0.268278497883454,-3.3354160160315853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1350434057,0.4387660520648426,0.49354811679280813,0.0,-1.096949235566058,0.669385720455314,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.45829698399208235,0.0,0.0,0.0,-0.4682375715296975,0.838932762107445,-0.6853444168423419,-0.493548116792814,0.0,0.9131414106236521,0.6848218697686652,-0.493548116793248,-1.0,0.16198174947096533,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.796898359100643,-0.6957343838534101,-0.6789919627715074,-0.493548116792884,-1.0,-0.7672989493406168,-1.1182499402278459,-0.41744698780722644,0.5083455987341088,-0.1374012519685456,-0.4935481167928393,-1.0,0.9970094711222972,0.2704360937357397,0.0,0.0,0.0,3.7406067115271164e-13,0.35249345125880177,-0.676369939216011,-0.49354811679311744,1.0,1.1954584183397943,-0.5816907175847343,-0.746487757785954,-0.6822870215530462,-0.4935481167927971,1.0,1.5521582380000887,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-1.0967898373345426,-1.0967898373345426,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432670763728398,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.7126064412822783,-0.7055495392225479,0.4253196637900186,-0.49354811679283794,-1.0,-0.6509698845701668,-3.3354160160315853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1350991696,0.4387660520648426,0.49354811679280813,0.0,-1.009499154963735,0.39483851164277506,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,1.6729092093262883,0.0,0.0,0.0,-0.5514531164882549,-0.6365748046540533,-0.6853444168423419,-0.493548116792814,0.0,-0.27635118949809023,0.6848218697686652,-0.493548116793248,-1.0,2.0173362301190148,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.4839330343856573,-0.4980463018664329,-0.6789919627715074,-0.493548116792884,-1.0,0.22861538722548463,-1.0347154230644726,-0.27411120792297533,-0.42356514907785614,-0.1374012519685456,-0.4935481167928393,-1.0,-0.36295790275194084,0.10908493777751044,0.0,0.0,0.0,-2.6322179675265227,0.1055522056824983,-0.676369939216011,-0.49354811679311744,1.0,-0.17248447233756475,-0.4432269148713129,-0.4823942214718309,-0.6822870215530462,-0.4935481167927971,1.0,-0.567786619820147,0.49354811679293636,0.4935481167923769,-1.0,1.5399542832857505,-1.0093817314410098,-1.0093817314410098,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408395672614227,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.47588443852754886,-0.7055495392225479,0.4253196637900186,-0.49354811679283794,-1.0,-0.268278497883454,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1351198936,0.4387660520648426,0.49354811679280813,0.0,-0.9771102362221341,0.39483851164277506,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.9441418741257651,0.0,0.0,0.0,-0.484880680521409,0.794220411599521,-0.6853444168423419,-0.493548116792814,0.0,0.6157682605932165,0.6848218697686652,-0.493548116793248,-1.0,-0.7365537974397381,0.0,0.0,0.0,0.0,1.3991967885884338,0.0,0.0,0.0,0.0,-0.3982793665689244,-0.34884774942343116,-0.6789919627715074,-0.493548116792884,-1.0,0.7265725555085353,-1.0077688046246749,0.1834607047844417,0.5165202544166697,-0.1374012519685456,-0.4935481167928393,-1.0,0.7026881737913055,0.27892825983880387,0.0,0.0,0.0,2.632217967527271,0.3714889316877498,-0.676369939216011,-0.49354811679311744,1.0,0.8797792897219445,-0.28553202844769404,-0.3356755901862069,-0.6822870215530462,-0.4935481167927971,1.0,0.49939650588527845,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-0.9770083588878495,-0.9770083588878495,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1229576218384707,-0.20416104386801273,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.7126064412822783,-0.4670885451299098,0.4253196637900186,-0.49354811679283794,-1.0,-0.268278497883454,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1351272316,0.4387660520648426,0.49354811679280813,0.0,-0.9609157768513337,0.32620170943964033,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.45829698399208235,0.0,0.0,0.0,0.5469920769647033,0.9283574631232935,-0.6853444168423419,-0.493548116792814,0.0,0.828177653472099,0.6848218697686652,-0.493548116793248,-1.0,-0.7171260018308536,0.0,0.0,0.0,0.0,1.3991967885884338,0.0,0.0,0.0,0.0,0.9458243437859616,0.9118800187199336,-0.6789919627715074,-0.493548116792884,-1.0,-0.4021303592663815,-0.9909271680998012,0.43154186227641494,0.6309654339725252,-0.1374012519685456,-0.4935481167928393,-1.0,1.0680525428918468,0.2619439276326755,0.0,0.0,0.0,3.7406067115271164e-13,0.3904844121166952,-0.676369939216011,-0.49354811679311744,1.0,1.0902320421338494,0.5606356548009926,0.8087297338416601,-0.6822870215530462,-0.4935481167927971,1.0,0.8743527392412376,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-0.9608216726112694,-0.9608216726112694,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116261975840373,-0.2372774673716853,0.22097724558915768,0.49354811679261085,-1.0,-0.8434690003002695,-0.7126064412822783,-0.9440105333151861,0.4253196637900186,-0.49354811679283794,-1.0,-0.6509698845701668,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1351455154,0.4387660520648426,0.49354811679280813,0.0,-0.9414824256063731,0.4634753138459098,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.45829698399208235,0.0,0.0,0.0,-0.41830824455456306,0.838932762107445,-0.6853444168423419,-0.493548116792814,0.0,0.7007320177447696,0.6848218697686652,-0.493548116793248,-1.0,-0.8822622645063386,0.0,0.0,0.0,0.0,1.3991967885884338,0.0,0.0,0.0,0.0,-0.4411062004772909,-0.38241742372310655,-0.6789919627715074,-0.493548116792884,-1.0,-0.26934178105756607,-0.943770585830155,-0.3953953293634956,0.39390041917825325,-0.1374012519685456,-0.4935481167928393,-1.0,0.7838802558136482,0.2619439276326755,0.0,0.0,0.0,3.7406067115271164e-13,0.42847537297458865,-0.676369939216011,-0.49354811679311744,1.0,0.8797792897219445,-0.4432269148713129,-0.36868728222547226,-0.6822870215530462,-0.4935481167927971,1.0,0.6580318353820299,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-0.9413976490793732,-0.9413976490793732,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635765309072088,-0.20416104386801273,0.22097724558915768,0.49354811679261085,-1.0,-0.8434690003002695,-0.7126064412822783,-0.7055495392225479,0.4253196637900186,-0.49354811679283794,-1.0,-1.4163526579435906,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1351543502,0.4387660520648426,0.49354811679280813,0.0,-0.9252879662355725,0.32620170943964033,0.0,0.0,0.0,-0.21651419748139725,0.0,1.0,0.9441418741257651,0.0,0.0,0.0,-0.6180255524551009,-0.8154242066857501,-0.6853444168423419,-0.493548116792814,0.0,-0.7861337324074084,0.6848218697686652,-0.493548116793248,-1.0,0.9585213694350528,0.0,0.0,0.0,0.0,-0.4600099030975651,0.0,0.0,0.0,0.0,-0.7507771533531714,-0.762873732452761,-0.6789919627715074,-0.493548116792884,-1.0,0.0958268090166692,-0.920865960156327,-0.8860447297365089,-0.9549177684443274,-0.1374012519685456,-0.4935481167928393,-1.0,-1.0327925794362673,0.27892825983880387,0.0,0.0,0.0,3.7406067115271164e-13,0.048565764395659454,-0.676369939216011,-0.49354811679311744,1.0,-0.8038427295732793,-0.7586166877185506,-0.746487757785954,-0.6822870215530462,-0.4935481167927971,1.0,-0.8417930980418088,0.49354811679293636,0.4935481167923769,-1.0,-0.15749532442701822,-0.9252109628027931,-0.9252109628027931,0.0,0.0,0.0,0.0,0.0,0.0,0.49354811679282456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022442190316182435,-0.13792819686066524,0.22097724558915768,0.49354811679261085,-1.0,0.7928608602826207,-0.47588443852754886,-0.7055495392225479,0.4253196637900186,-0.49354811679283794,-1.0,0.11441288880325712,0.2998126755983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
