,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUSN_A10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B21,Failure_4962W010
1334358028,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.7397918913002919,-0.3030748483924717,0.43846541363729574,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.30484693001633933,0.0,0.0,0.0,0.0,-0.6390881423485976,0.2325808050544728,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.09297697758350996,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.20902828290475425,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.391482028940593,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.20542668205888914,-0.22321133690692166,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.16888133226743984,-0.741559041226809,0.4161143651694623,0.11063474067971267,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,-0.14113871401581443,0.36209353459668175,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.364397838150796,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.20060647441924745,0.20956103007239038,-0.11719768815354041,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,-0.17794997944769514,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,0.11239145989648121,0.10993975903614493,-0.7131908821739225,-0.7131908821739225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1800459406713522,-0.29775414651208976,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.1997201260389929,0.0,1.3943164109356698,1.4377327927382095,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1334539246,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.7218795216077117,-0.3030748483924717,0.5001809872328441,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.30484693001633933,0.0,0.0,0.0,0.0,-0.6059245392409345,0.1980748424676456,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.04553974412253546,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.29129729419430794,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.025873812257568206,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.721447191024973,-0.7395989995251104,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.27433752476183376,-0.72711912103418,-1.2214640369291805,-0.8342147502987823,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,-0.30747646890859687,0.3911408602698561,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3347258713018378,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.20060647441924745,-0.9366612278248455,-0.7846161193315201,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,-0.5666410018645424,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,0.11239145989648121,0.10993975903614493,-0.6953979278481408,-0.6953979278481408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19054650312949398,-0.28160965241525526,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.17341986632964118,0.0,-0.43660412867682713,-0.40406128546406944,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,1
1334641840,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.7129233367614217,-0.3030748483924717,0.43846541363729574,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.30484693001633933,0.0,0.0,0.0,0.0,-0.4235247221487872,0.26708676764129996,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.14041421104448448,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.1704878451835225,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.391482028940593,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.5713321338712032,-0.5850339848638838,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,0.09124394255206539,-0.7176889690716467,-0.20161983633394032,-0.21876232956967098,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,0.3285208292108656,0.3911408602698561,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3559201333368083,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.22660990614175347,-0.20055519064313437,-0.5026586002777211,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,-0.13734046964295057,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,0.11239145989648121,0.10993975903614493,-0.68650145068525,-0.68650145068525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.245838337793056,-0.29775414651208976,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.22602038574834366,0.0,1.5774084648969198,1.6219122005584377,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,-0.4475065272937371,-3.322203641716908,-0.3070441243145585,-0.3070441243145585,1
1334750649,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.7057583888843897,-0.2864645067858016,0.3767498400417474,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.4137208335936047,0.0,0.0,0.0,0.0,-0.5893427376871029,0.004841451981413295,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,-0.17583401202867893,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.11341835086554361,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.025873812257568206,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.7495937642413049,-0.8168815068557236,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.11966844243672248,-0.7094375861044301,-1.3205346164155751,-1.597029018244723,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,-1.4327024578891843,0.32981872829315445,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.29233734723189675,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.1225961792517275,-0.8875874920127313,-0.8167378620085352,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,-0.4796206237115169,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,-2.7865946088623024,0.10993975903614493,-0.6793842689549373,-0.6793842689549373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31924062930797714,-0.28160965241525526,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.17341986632964118,0.0,-0.43660412867682713,-0.5882406932842975,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,1
1334829457,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.6968022040380997,-0.3030748483924717,0.3767498400417474,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.30484693001633933,0.0,0.0,0.0,0.0,0.3060745462198017,0.24638319008920367,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,-0.0018974893384390524,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.10897137728232434,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.025873812257568206,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,0.8516335120655739,0.7498456872103452,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.3305808274255103,-0.7025123182569446,0.09559190212524402,0.015282957186469931,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,-0.2487690260052617,0.3943683409002091,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3728755429647843,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.19410561648862024,0.14646622688538657,0.6680004661734947,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,-0.22436084779597606,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,0.11239145989648121,0.10993975903614493,-0.6704877917920465,-0.6704877917920465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7374965393880475,-0.29775414651208976,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.1997201260389929,0.0,-0.619696182638077,-0.5882406932842975,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1335953298,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.5893279858826191,-0.3030748483924717,0.43846541363729574,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,-0.13064868429272378,0.0,0.0,0.0,0.0,0.45531076020428574,0.41891300302333967,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.33806935046521164,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,-0.000720637770413318,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.391482028940593,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,0.9141814525463113,0.8341538770255599,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.16888133226743984,-0.5856668415961802,0.39863132173068677,0.8474439767638602,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,1.258055341847003,0.3911408602698561,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3983086574067493,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.27861676958676646,0.2376031648221699,0.8000565194012231,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,0.2629532698609669,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,0.11239145989648121,0.10993975903614493,-0.5637300658373567,-0.5637300658373567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4143158899093772,-0.3138986406089249,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.1997201260389929,0.0,-0.619696182638077,-0.5882406932842975,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1336079647,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.578580564067071,-0.3030748483924717,0.5001809872328441,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,-0.021774780715457506,0.0,0.0,0.0,0.0,-0.6059245392409345,0.36370346288441613,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.2748197058505789,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,-0.0014618000342833377,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.391482028940593,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.7089376029288256,-0.6623164921944971,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.06342513977304591,-0.5724056903988677,-0.3473118649904032,-0.04539545049104803,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,0.7394729295342108,0.4008233021609142,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.39406980499975486,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.2591141957948867,-0.5405660744842105,-0.6596982311431282,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,0.5588225555812532,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,-0.46740575385527344,0.10993975903614493,-0.5530542932418877,-0.5530542932418877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840494504608406,-0.29775414651208976,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.22602038574834366,0.0,-0.43660412867682713,-0.5882406932842975,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1336180499,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.571415616190039,-0.3030748483924717,0.6236121344239407,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.19597302643907405,0.0,0.0,0.0,0.0,-0.7219971501177553,0.33609869281495436,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.16413282777497173,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.12379462255972136,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.391482028940593,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-1.043569084500771,-0.9714465215169501,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.3587024787573491,-0.5665118454222844,-0.9825291099325812,-0.49614933609546763,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,0.20132136958697305,0.3943683409002091,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.38135324777877266,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.22660990614175347,-0.9541875620434577,-0.9773465753936105,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,0.24554919423036198,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,-0.46740575385527344,0.10993975903614493,-0.5459371115115751,-0.5459371115115751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167470864288124,-0.28160965241525526,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.1997201260389929,0.0,-0.43660412867682713,-0.40406128546406944,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1336252449,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.564250668313007,-0.3030748483924717,0.6236121344239407,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,0.08709912286180779,0.0,0.0,0.0,0.0,-0.6722517454562607,0.33609869281495436,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.23528867796643352,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.028184690520510713,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.025873812257568206,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.8058869106739687,-0.7395989995251104,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.2251246349311164,-0.5643016535560657,-0.40558867645298835,0.015282957186469931,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,0.592704322275873,0.34918361207527066,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3855921001857665,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.24611247993363322,-0.5721134760777123,-0.7524943766545051,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,0.030898928119565662,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,-0.46740575385527344,0.10993975903614493,-0.5388199297812625,-0.5388199297812625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0770906397285653,-0.28160965241525526,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.1997201260389929,0.0,-0.43660412867682713,-0.5882406932842975,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,-0.4475065272937371,-3.322203641716908,-0.3070441243145585,-0.3070441243145585,0
1336511469,0.840133438510845,1.6662886905346044,1.777753054003401,1.8475932499308545,-0.5409645877126529,-0.3030748483924717,0.5618965608283925,0.0,0.0,0.0,0.0,-0.7483716636118871,1.8025762488884425,1.7837021262099584,1.496855719656837,-0.021774780715457506,0.0,0.0,0.0,0.0,-0.5561791345794397,0.377505847919147,-1.2999612734962078,-1.0667666922753243,-0.7994622768982284,-1.2263396863418896,0.2669135002737498,-0.11772720165477094,1.3390325473053915,1.3733295790709799,1.73217492928357,0.07265442635270179,0.0,-0.05555555555555564,-0.47225979051923866,1.8005738194310468,1.8200387816112795,1.857970611856015,0.2121699252260273,0.391482028940593,-0.43180404089392227,1.857970611855991,1.8579706118560093,1.857970611856015,0.2121699252260273,-0.6933006178086412,-0.5990853498330863,-1.5752061042809526,-0.8896156222852938,-1.6920319917457434,-1.857970611856018,-0.19700298359927862,-0.5438205422624385,-0.6153851977182949,0.0759613648639882,0.4282826813160565,-1.7320386799145908,-1.8064353378828217,-1.8551767080589705,0.8666723891581031,0.3911408602698561,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.38135324777877266,-0.6093776049561472,1.6391164626903276,1.7404135896823003,1.7609608569156365,0.2591141957948867,-0.6842820150768302,-0.6418528185447865,-1.1917644486391876,-0.9209062860457818,-1.7273517319284328,-1.8526757743802527,0.030898928119565662,0.3772766061000518,1.4049719366752398,1.7048027703803874,1.784652418447161,-0.46740575385527344,0.10993975903614493,-0.5156890891577464,-0.5156890891577464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,-1.554644148672945,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746594432091302,-0.28160965241525526,-0.23592593952023047,1.6273519469286117,1.767900082791462,1.8456826576554841,-0.1997201260389929,0.0,-0.619696182638077,-0.40406128546406944,0.8571838780051506,-1.1351446046132776,-1.8422266004483658,-1.8565541074852672,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
