,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B21,Failure_4962W010
1345850023,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.9579336185228274,-0.08137884587711618,0.6535390893301188,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.6102202384504135,0.0,0.0,0.0,0.0,4.356182969774099,0.8172335879624015,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.4727613286063406,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.3235352496681867,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,2.5037836658209787,2.5680642651671306,0.8749142500493967,0.7247452540497393,-1.0,-1.0,2.0330453562865207,-0.9523479613940835,1.9497728009888338,1.6070578090490235,0.5294666594603827,0.6126445331646793,1.0,0.0,0.7582624996292952,0.2588394602158469,0.0,0.0,0.0,0.0,-0.04339630366058299,0.37147708595896667,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.6246689445893555,3.1841980112905905,2.6997334512924516,0.2164512006021632,0.5318271514962294,0.0,-1.0,-0.03498560720155847,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.9579336185228274,-0.9579336185228274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568702747497707,-0.3165335994527492,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,2.409822080013068,2.545233524389361,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1345966431,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.94057788695176,-0.08137884587711618,0.41645569654210424,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.06780224871671743,0.0,0.0,0.0,0.0,-0.367036564422054,0.290879751647636,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.2604726374743939,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.4851152049576595,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.3828314452831488,-0.3760195934199149,0.8749142500493967,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.9420923245165838,-0.38655054607848327,-0.18749787065134163,0.5294666594603827,0.6126445331646793,1.0,0.0,0.18688819441803337,0.3063272066887595,0.0,0.0,0.0,0.0,-0.04339630366058299,0.265296422859958,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.26949557958594383,-0.3337029241464127,-0.35011194098902554,0.2164512006021632,0.5318271514962294,0.0,-1.0,0.44481700584833034,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.027167895302023737,-0.94057788695176,-0.94057788695176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9588576019067574,-0.231037185206961,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.5863863038755271,0.9750775057877497,0.5880453814368549,1.0,1.0,-0.5215287509176294,0.2793101938654636,0.0,0.0,0
1346026521,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.9347926430947376,-0.08137884587711618,0.574511291734114,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.6102202384504135,0.0,0.0,0.0,0.0,-0.40408142351378856,0.34936351123816556,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.4727613286063406,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.5641862469078303,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.5936924987391179,-0.520946365642906,0.8749142500493967,0.7247452540497393,-1.0,-1.0,-0.9505690955242447,-0.9349703544627643,-0.5802944333962607,0.3810742258873878,0.5294666594603827,0.6126445331646793,1.0,0.0,0.5426495542665551,0.2113517137429343,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3124878286817391,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.7430600662571482,-0.4638449240700938,-0.5053912755829911,0.2164512006021632,0.5318271514962294,0.0,-1.0,0.25822710077337324,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.9347926430947376,-0.9347926430947376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826427458393702,-0.2737853923298555,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.5863863038755271,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1346099482,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.9232221553806927,-0.08137884587711618,-2.981739600086104,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.6102202384504135,0.0,0.0,0.0,0.0,-0.2559019871468504,0.7002660687813426,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.6319778469553007,1.1127927014427834,1.0271793915641994,-1.0,-1.0,0.7528485990713171,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.16106378561393989,-0.09030681389458975,0.8749142500493967,0.7247452540497393,-1.0,-1.0,-0.3538462051620916,-0.9281332632110976,0.0921108225889671,0.5942887620894116,0.5294666594603827,0.6126445331646793,1.0,0.0,0.7582624996292952,0.28258333345230363,0.0,0.0,0.0,0.0,-0.04339630366058299,0.37147708595896667,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.8614511879249408,-0.0449503618157455,-0.10723913559846403,0.2164512006021632,0.5318271514962294,0.0,-1.0,0.551439808748305,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.9232221553806927,-0.9232221553806927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246906110080083,-0.2737853923298555,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.34549247093207397,0.9750775057877497,0.5880453814368549,1.0,1.0,-0.5215287509176294,0.2793101938654636,0.0,0.0,0
1346262525,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.9029738018811141,-0.08137884587711618,0.41645569654210424,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,1.5594517204843612,0.0,0.0,0.0,0.0,-0.40408142351378856,-1.463633036068249,-0.9049626423698381,-0.3181656607834428,0.0,0.0,-1.59705340993014,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.8839082860976408,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.4955330428199598,-0.5582132499288178,0.8749142500493967,0.7247452540497393,-1.0,-1.0,1.2771963618277968,-0.8962268373699868,-0.7512449222060645,-0.9781684424005125,0.5294666594603827,0.6126445331646793,1.0,0.0,-1.2253765977079163,0.1935438088155922,0.0,0.0,0.0,0.0,-0.04339630366058299,0.1355200568500564,-0.15762813317981025,0.16862436104595585,1.0,1.0,-1.1511978804276355,-0.5899199864961598,-0.5412249681815985,0.2164512006021632,0.5318271514962294,0.0,-1.0,-0.8213287785888732,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.9029738018811141,-0.9029738018811141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9325213893236595,-0.231037185206961,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.5982691582092078,-0.34549247093207397,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,-3.5802488486391266,0.0,0.0,0
1346357106,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.8914033141670692,-0.08137884587711618,0.41645569654210424,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.06780224871671743,0.0,0.0,0.0,0.0,-0.20033469850924862,0.8757173475529311,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.8973387108702341,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.1997718796592265,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.1465216439962869,-0.07374375421196226,0.8749142500493967,0.7247452540497393,-1.0,-1.0,-0.19472010106551518,-0.8782794728343619,0.1832844166208624,0.5232172500220703,0.5294666594603827,0.6126445331646793,1.0,0.0,0.8768496195788026,0.31226317499787415,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3478813830480753,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.9798423095927503,-0.13442298676327621,-0.091313049999083,0.2164512006021632,0.5318271514962294,0.0,-1.0,0.8313246663607387,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.8914033141670692,-0.8914033141670692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482417436236936,-0.2737853923298555,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.5982691582092078,-0.34549247093207397,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1346433285,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.8740475825960018,-0.08137884587711618,0.25840010135009456,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.06780224871671743,0.0,0.0,0.0,0.0,0.6146522015089111,0.05694471328551802,-0.9049626423698381,-0.3181656607834428,0.0,0.0,-0.0579603992235262,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.574499861075242,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,1.1222802121439408,1.044262774365397,0.8749142500493967,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.8671691995504037,0.6334540371533454,0.48768149398839955,0.5294666594603827,0.6126445331646793,1.0,0.0,0.10064301627293712,0.31226317499787415,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3124878286817391,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.03271333625035851,0.5162870128551289,0.90804882136208,0.2164512006021632,0.5318271514962294,0.0,-1.0,0.05830934533592006,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.027167895302023737,-0.8740475825960018,-0.8740475825960018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4737802033963658,-0.29515949589130197,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.34549247093207397,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1346500197,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.8624770948819569,-0.08137884587711618,0.3374278989460994,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,0.47461574101697385,0.0,0.0,0.0,0.0,-0.3855589939679213,-1.229697997706131,-0.9049626423698381,-0.3181656607834428,0.0,0.0,-1.2786203732322199,1.1127927014427834,1.0271793915641994,-1.0,-1.0,2.8430744036670763,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.5100751844376129,-0.5043833059602784,0.8749142500493967,0.7247452540497393,-1.0,-1.0,0.2428766852000615,-0.8614716235073482,-0.3238687001815553,-0.9604005643836773,0.5294666594603827,0.6126445331646793,1.0,0.0,-1.085228183222135,0.3063272066887595,0.0,0.0,0.0,0.0,-0.04339630366058299,0.1827114626718391,-0.15762813317981025,0.16862436104595585,1.0,1.0,-1.0328067587598428,-0.20762786172034678,-0.48946518998361,0.2164512006021632,0.5318271514962294,0.0,-1.0,-0.62141102315142,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.8624770948819569,-0.8624770948819569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0112971951140262,-0.231037185206961,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.34549247093207397,0.9750775057877497,0.5880453814368549,1.0,1.0,-0.5215287509176294,0.2793101938654636,0.0,0.0,0
1346804863,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.8161951440257772,-0.08137884587711618,0.4954834941381091,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-1.1526382281841048,0.0,0.0,0.0,0.0,-0.4411262826055231,0.7002660687813426,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.6850500197382874,1.1127927014427834,1.0271793915641994,-1.0,-1.0,0.7631622132387288,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.24104556451103165,-0.16484058246641373,0.8749142500493967,0.7247452540497393,-1.0,-1.0,-0.5129723092586623,-0.7970890142208208,0.5878672401373979,0.7986193592830173,0.5294666594603827,0.6126445331646793,1.0,0.0,0.7043592632886101,0.3063272066887595,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3242856801371856,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.7430600662571482,0.36174338794575767,-0.17890652079567892,0.2164512006021632,0.5318271514962294,0.0,-1.0,0.8846360678107269,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.8161951440257772,-0.8161951440257772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102186287232666,-0.2737853923298555,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,2.641213713722475,2.0634458585024547,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1346872623,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.8046246563117323,-0.08137884587711618,0.574511291734114,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-1.695056217917801,0.0,0.0,0.0,0.0,-0.18181226896338135,1.109652385915049,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.7911943653042608,1.1127927014427834,1.0271793915641994,-1.0,-1.0,1.2925944071659476,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.08471754212126152,-0.019913810243422723,0.8749142500493967,0.7247452540497393,-1.0,-1.0,0.8395995755622147,-0.7851241045304043,0.052222375200012855,0.48768149398839955,0.5294666594603827,0.6126445331646793,1.0,0.0,0.9199722086513505,0.28851930176141743,0.0,0.0,0.0,0.0,-0.04339630366058299,0.395072788869858,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.9798423095927503,-0.20762786172034678,-0.05547935740047548,0.2164512006021632,0.5318271514962294,0.0,-1.0,1.1778487757856586,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.8046246563117323,-0.8046246563117323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5826340441248761,-0.2737853923298555,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.34549247093207397,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1346877487,0.7631642544385149,-0.5940593868410301,1.0,0.0,-0.801732034383221,-0.08137884587711618,0.574511291734114,0.0,0.0,0.0,0.0,-1.163162717687343,-0.3991812977951459,1.0,1.0,-0.6102202384504135,0.0,0.0,0.0,0.0,2.4113278674580356,0.17391223246657703,-0.9049626423698381,-0.3181656607834428,0.0,0.0,0.6850500197382874,1.1127927014427834,1.0271793915641994,-1.0,-1.0,0.9006770688042394,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,2.5037836658209787,2.505952791357277,0.8749142500493967,0.7247452540497393,-1.0,-1.0,0.2428766852000615,-0.7834148317174877,2.502512714807199,2.0334868814530704,0.5294666594603827,0.6126445331646793,1.0,0.0,0.8876302668469397,0.22915961867027643,0.0,0.0,0.0,0.0,-0.04339630366058299,0.37147708595896667,-0.15762813317981025,0.16862436104595585,1.0,1.0,0.8614511879249408,2.338275011786663,2.4926943385004976,0.2164512006021632,0.5318271514962294,0.0,-1.0,1.1778487757856586,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,-0.7987361218830541,-0.801732034383221,-0.801732034383221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724208234252724,-0.3379077030141957,-0.5547584922139377,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,2.409822080013068,2.0634458585024547,0.9750775057877497,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
