,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUSN_A10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B21,Failure_4962W010,Failure_4991W010
1305839358,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.5610715095754492,-0.38579500894438923,0.45879600217818994,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.9614913515197293,0.0,0.0,0.0,0.0,-0.3467418901875375,0.3517910125093766,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.1633827906871795,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.10448556074882333,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,-0.15416800493640703,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.3926333465031994,-0.264888509735243,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,0.02828741944865296,1.3605761031220842,-0.04962244994153774,0.39298151445105567,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.8388044848521679,0.7833173382729446,0.0,0.0,0.0,0.0,0.07177074858558004,0.7909175782544285,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.3324622975985221,-0.14677005307112767,-0.29785023374092146,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,-0.034772076863378236,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-0.42754469996392885,3.2333489534143474,0.5609050343854968,0.5609050343854968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6846312668175313,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.8065880585634847,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-1.8099181535375104,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,0,0
1306222409,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.5834246089745254,-0.38579500894438923,0.3822962717752981,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.19311137081263563,0.0,0.0,0.0,0.0,-0.4717049849078077,0.27828244273129776,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,-0.03713245242890433,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,0.07548824505078534,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,0.6333388310901027,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.49360285413645355,-0.42416061464528104,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,-0.25761216749233207,1.3797354435312714,-0.6314730696030407,-0.47145054876053244,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.09236274102866421,0.7964539491208378,0.0,0.0,0.0,0.0,0.07177074858558004,0.7534436694326473,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.20305729032495576,-0.5536241745198766,-0.4573070556927999,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,-0.36591546001574,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,0.24583820247930874,3.2333489534143474,0.5832573290685391,0.5832573290685391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6742908097568758,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-1.8099181535375104,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,0,0
1306283880,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.5857775668060071,-0.38579500894438923,0.5352957325810818,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.7053646912840322,0.0,0.0,0.0,0.0,-0.2753344074902402,0.2292767295459119,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.1633827906871795,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.017401461168367355,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,-0.15416800493640703,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.6401714942492418,-0.6015318223860053,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,0.8097462904206777,1.38213036108242,-0.5081996332340781,0.05472548971608644,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.6126100170268634,0.7806900161033661,0.0,0.0,0.0,0.0,0.07177074858558004,0.7451161341389179,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.29548943837750274,-0.46697931532245784,-0.5732756534759842,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,-0.9263119545812771,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-0.42754469996392885,3.2333489534143474,0.5856102021930699,0.5856102021930699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6846312668175313,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-2.6737427268167293,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,0,0
1306355319,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.5893070035532297,-0.38579500894438923,0.3822962717752981,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.9614913515197293,0.0,0.0,0.0,0.0,-0.2931862781645645,0.2660310144349513,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.10322821775235436,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.06384631427794453,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,0.6333388310901027,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.3796050229376182,-0.264888509735243,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,0.16170722668777987,1.385209540791039,-0.17289588631050024,0.2276119023584038,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.48820305972294636,0.7859446604425234,0.0,0.0,0.0,0.0,0.07177074858558004,0.7576074370795116,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.29548943837750274,-0.282388093554044,-0.29785023374092146,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,0.1944810345497954,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-0.42754469996392885,3.2333489534143474,0.5891395118798661,0.5891395118798661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6846312668175313,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-1.8099181535375104,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,0,0
1306517618,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.5963658770476749,-0.32314227076730595,-0.0002023802391608622,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,0.06301528942306152,0.0,0.0,0.0,0.0,-0.5788162089537536,0.03325387680436839,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,-0.5785236088423307,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,0.30626110893899333,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,-0.15416800493640703,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.6987989502943571,-0.6485894897457892,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,-0.20043225010413562,1.393677284989743,-1.0259480659837208,-1.6891722378064216,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,-1.1969457255755693,-1.2975218200333334,0.0,0.0,0.0,0.0,0.07177074858558004,-1.2410010334155066,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.018192994219861734,-0.8286274232769013,-0.7182364007049645,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,-1.9197421040383642,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,1.59260400736576,3.2333489534143474,0.5961981312534584,0.5961981312534584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,1.9148542155126835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,1.2903960317677108,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,0.06667236462534773,-0.8065880585634847,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-2.6737427268167293,0.2661231477061753,1.8708286933869802,-0.37682085624860046,0,0
1306615512,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.6022482716263792,-0.38579500894438923,0.45879600217818994,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.9614913515197293,0.0,0.0,0.0,0.0,-0.4538531142334834,0.38854529739841603,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.24358888793361305,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.08126313419403473,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,0.6333388310901027,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.3796050229376182,-0.264888509735243,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,0.6572665107188195,1.3986381856314076,-0.1926196361295342,0.1900278996100739,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.8614239316346978,0.7938266269512593,0.0,0.0,0.0,0.0,0.07177074858558004,0.7784262753138348,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.3509487272090304,-0.282388093554044,-0.29785023374092146,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,0.38552529406077374,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-0.42754469996392885,3.2333489534143474,0.6020803140647853,0.6020803140647853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6742908097568758,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-2.6737427268167293,-3.7576588456111937,-0.5345224838248515,-0.37682085624860046,0,0
1307431372,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.6504839071717542,-0.38579500894438923,-2.8306924051461575,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.9614913515197293,0.0,0.0,0.0,0.0,2.705927995121921,0.44980243888014837,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.34384650949165496,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.11174256904719465,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,0.6333388310901027,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.26235011084738763,-0.3771029472854971,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,0.4476068136287649,1.4436284224851244,0.12296036097500974,0.16747749796107617,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.9179725485910238,0.767553405255473,0.0,0.0,0.0,0.0,0.07177074858558004,0.7784262753138348,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.3324622975985221,-0.2635522545980834,-0.4283149062470038,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,0.3345801581911806,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-1.77431050485038,3.2333489534143474,0.6503142131176665,0.6503142131176665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6846312668175313,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-2.6737427268167293,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,1,0
1307659962,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.659895738497681,-0.38579500894438923,0.45879600217818994,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.7053646912840322,0.0,0.0,0.0,0.0,-0.23963066614159154,0.3150367276203372,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.24358888793361305,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.3758976711079117,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,0.6333388310901027,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.3502912949150606,-0.29746689483047806,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,1.019405987510735,1.4563728051680218,-0.04469151248677922,0.5132503232457112,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.7257072509395158,0.7386528613901081,0.0,0.0,0.0,0.0,0.07177074858558004,0.7742625076669704,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.3324622975985221,-0.14677005307112767,-0.23624191616860474,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,0.7930863810175279,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-1.77431050485038,3.2333489534143474,0.6597257056157896,0.6597257056157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.7053121809388431,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-1.8099181535375104,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,1,0
1307912976,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.6704840487393487,-0.38579500894438923,0.3822962717752981,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-0.44923803104833276,0.0,0.0,0.0,0.0,-0.20392692479294292,0.27828244273129776,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.14333126637557111,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.08852014249240607,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,-0.15416800493640703,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,-0.4089187509601759,-0.39158222955004607,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,-0.25761216749233207,1.471084441553648,-0.16303401140098323,0.242645503457736,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.4995127831142113,0.7360255392205293,0.0,0.0,0.0,0.0,0.07177074858558004,0.7617712047263766,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.29548943837750274,-0.21457907331258586,-0.315970327144544,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,-0.4550694477875302,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-1.1009276024071544,3.2333489534143474,0.6703136346761781,0.6703136346761781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.6742908097568758,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,-0.9749427168390179,-1.1358190315176602,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-2.6737427268167293,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,1,0
1308328383,0.6900604289259996,-0.7749808108147874,1.1431069776720677,1.4911886472966012,0.6975430638013884,-0.38579500894438923,0.5352957325810818,0.0,0.0,0.0,0.0,-0.38214839949169155,1.5033046327752961,-1.0588947220251224,-1.2810790488221369,-1.2176180117554287,0.0,0.0,0.0,0.0,3.4200028220948937,0.36404244080572307,-1.6275723934700053,-2.183324788150662,-1.4084140696028637,-1.5731943591730078,0.28369193655682984,0.5659062770170163,-0.044133044866486254,-0.08201122091168765,-0.3634468952195361,-0.20753507858569653,-0.07293249574894728,1.0051297052982702,-0.1915191221664538,-1.2575268611027381,-1.397542485937378,0.07293249574894806,0.6333388310901027,-0.5110036107882876,-0.802976502997478,0.8837577138123145,-0.8670961805518687,0.07293249574894806,2.294458388897919,2.3522417595819736,-1.1329288436315161,-0.8693140999408023,-0.4737447286689831,-1.5814296148344014,0.08546733683684943,1.5006787798642673,2.090404405423651,1.6407704056956087,-0.704713541169777,-1.2051849990358157,-0.3461066419968918,-1.1432258763376701,0.8727336550259631,0.7360255392205293,0.0,0.0,0.0,0.0,0.07177074858558004,0.7825900429606997,0.3590137885328995,-0.38846207118659126,-0.5235114390468829,-1.6545693887341666,0.3324622975985221,2.7953879918499176,2.5035162064591248,-1.4934663497790253,-1.5983896665988524,-0.49009275291880017,-1.0071523509132383,-0.26402518827655186,1.0066137836055242,1.3526816609848142,-0.2661231477069813,0.41702882811561043,-1.1009276024071544,3.2333489534143474,0.6973716756082821,0.6973716756082821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639069186633712,0.41448938064617863,1.910225073787516,-0.5222329678670955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913880635253644,-0.7156526379994985,0.6315232327146453,1.064061921659142,0.0971537121587219,1.112117202227306,-0.07611604233448283,1.3820224990184462,1.385999434935592,0.4254354090301683,-0.7400480831309766,1.1256473870150903,1.350214008126992,-0.08226900697907993,0.2661231477061753,-0.5345224838248515,-0.37682085624860046,0,0
