,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUSN_A10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4962W010,Failure_4991W010
1322196271,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.4478674247792717,-0.06454972243679026,-0.20592199479195322,-2.285643220543962,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.05978001665848017,0.0,0.0,0.0,0.0,-0.4225997083340764,-0.07983704877456627,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.13338822312681667,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.022033785578440292,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,0.07848061363592919,0.08462706747928975,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.5174311906634955,0.8858742480861254,0.29441260680006265,-0.19515271933467332,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.5225971034784487,0.5012838115946644,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,0.4345119367194204,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.2368852269619507,0.29116364136356104,0.1569732729736579,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,-0.4892362736990154,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.2890089917166507,-1.6454170707591789,0.44576537928486026,0.44576537928486026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,-0.36729283287672626,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2903527057936299,-0.06454972243679029,0.094765030804461,0.3751971978972574,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,0.2032420943290562,0.32481469664404533,-0.3089571903266615,0.0,-0.20806259464411997,0,0
1322319251,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.45305347897065945,-0.06454972243679026,-0.1318883785639163,-2.285643220543962,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.2493455957991772,0.0,0.0,0.0,0.0,-0.5641515216885064,0.013599437520060778,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.11294309161935678,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.07054947890528046,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,-0.971002651835182,-0.7975034671267838,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.3611382633365785,0.889762101032884,-0.9778625881362383,-1.088632926694899,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.25596592823434117,-2.004475713463464,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.602215364365686,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.24820798374454314,-0.8512676797685356,-0.7386516919593284,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,0.28034289602497253,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.2890089917166507,-1.6454170707591789,0.4509569009843348,0.4509569009843348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,3.519785346990486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.102664273061704,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2903527057936299,-0.06454972243679029,-0.16515574791945736,-0.28361901116094984,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,-0.8172025876146831,0.32481469664404533,3.2366943748507397,0.0,-0.20806259464411997,0,0
1322581110,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.4647221009012818,-0.06454972243679026,-0.18124412271594093,0.5567351904620395,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.15456280622882826,0.0,0.0,0.0,0.0,-0.5358411590176204,0.020786859542724398,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.08568291627607694,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.060580500824422824,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,-0.9334178516943431,-0.8439313900007877,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.5591093046173392,0.8991577456542168,-0.5634093049372918,-0.7908061909081572,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.06399148205858368,-1.9047439910730908,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.4760079034010105,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.2595307405271356,-0.7534448143504968,-0.6810758013564936,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,0.047865855170851714,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.2890089917166507,-1.6454170707591789,0.46263782480815246,0.46263782480815246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.102664273061704,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2689208521653716,-0.06454972243679029,-0.16515574791945736,-0.32479502422708784,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,0.2032420943290562,-3.0786784290609512,-0.3089571903266615,0.0,-0.20806259464411997,0,0
1322842828,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.47898374992759796,-0.06454972243679026,-0.15656625063992863,0.49213568112099393,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.15456280622882826,0.0,0.0,0.0,0.0,-0.5216859776821774,0.0639113916787061,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.11294309161935678,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.07786006283124287,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,-0.9334178516943431,-0.8439313900007877,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.6007874185711843,0.9087963810847222,-0.9200318974573155,-0.9645384534504233,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.2666311752441056,-1.9390267706447812,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.528231680351911,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.24820798374454314,-0.8163309421192361,-0.8122208855073952,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,0.01580005643235174,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.2890089917166507,-1.6454170707591789,0.47691450948170744,0.47691450948170744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.1155959856582403,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2903527057936299,-0.06454972243679029,-0.16515574791945736,-0.28361901116094984,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,-1.327424928586555,0.32481469664404533,3.2366943748507397,0.0,-0.20806259464411997,0,0
1323117252,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.4945419125017611,-0.06454972243679026,-0.107210506487904,0.5567351904620395,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.2493455957991772,0.0,0.0,0.0,0.0,-0.5499963403530634,-0.07264962675190265,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.26287405600739594,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,0.011860739896475802,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,-1.0664102214234648,-0.8737779118483615,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.038132880194282424,0.919811964433871,-1.1079816421638145,-1.6511945387365228,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-1.7064395215622863,-2.010708946112862,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.593511401540536,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.18593282144028497,-0.9141538075372749,-1.0585177508639665,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,-0.9141081069841337,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.8653562403320643,-1.6454170707591789,0.492489074580131,0.492489074580131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,3.519785346990486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.1155959856582403,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2689208521653716,-0.06454972243679029,-0.18248379983438526,-0.32479502422708784,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,-0.8172025876146831,-3.0786784290609512,3.2366943748507397,0.0,-0.20806259464411997,0,0
1323188187,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.497134939597455,-0.06454972243679026,-0.1318883785639163,0.5567351904620395,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.2493455957991772,0.0,0.0,0.0,0.0,-0.6632377910366074,0.10703592381468782,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.0924979601118969,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.030673566581849936,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,-0.9594380979456929,-0.8571965108219316,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.6320460040365674,0.9228088510803308,-0.5923246502767532,-1.0472681022800738,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.3199574102929271,-1.9577264685929763,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.532583661764486,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.253869362135839,-0.8163309421192361,-0.8122208855073952,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,0.13604680170172492,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.2890089917166507,-1.6454170707591789,0.49508483542986825,0.49508483542986825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,3.519785346990486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.1155959856582403,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2689208521653716,-0.06454972243679029,-0.16515574791945736,-0.28361901116094984,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,-1.327424928586555,0.32481469664404533,3.2366943748507397,0.0,-0.20806259464411997,0,0
1324267659,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.548995481511332,-0.06454972243679026,-0.20592199479195322,-0.024660393607369976,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.15456280622882826,0.0,0.0,0.0,0.0,-0.23858235097331737,-0.12296158091054797,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.23561388066411612,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.0020958294167250317,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,-0.38258399894856954,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,0.2606223373953782,0.1973805944590135,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.038132880194282424,0.9619303713570875,0.313689503693037,-0.26133643839839354,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.9278764898494922,-1.555682962706784,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.0234018364932091,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.21423971339676576,0.3086320101882108,0.27852237535742036,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,-0.433121125906641,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.8653562403320643,-1.6454170707591789,0.5470000524246136,0.5470000524246136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18792787311745404,2.0897325604651673,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2903527057936299,-0.06454972243679029,0.094765030804461,0.3340211848311196,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,-0.8172025876146831,0.32481469664404533,-0.3089571903266615,0.0,-0.20806259464411997,0,0
1324402514,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.5554780492505667,-0.06454972243679026,-0.18124412271594093,0.03993911573367551,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.15456280622882826,0.0,0.0,0.0,0.0,1.3467979585962988,-0.07264962675190265,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.19472361764919635,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.05792210666952761,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,1.657042219551154,1.5736368796526994,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.5591093046173392,0.9664661997949722,1.4895802141644667,1.376710608428687,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.5332623504882131,-1.6990473136429458,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.3236885539608851,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.23122384857065484,1.304329033193249,1.47162277507172,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,-0.280808581898769,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.8653562403320643,-1.6454170707591789,0.5534894545489567,0.5534894545489567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1015346288300856,2.0638691352720953,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2689208521653716,-0.06454972243679029,0.07743697888953317,0.2104931456327058,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,-0.8172025876146831,0.32481469664404533,-0.3089571903266615,0.0,-0.20806259464411997,0,0
1324941368,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.5827048337553521,-0.06454972243679026,-0.20592199479195322,-0.024660393607369976,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.3441283853695253,0.0,0.0,0.0,0.0,-0.012099449606229344,-0.10858673686522073,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.22879883682829616,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,-0.041307143201431556,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,0.5150425229641323,0.36319460472331294,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.43407496275580526,0.9966780570687411,0.1161013105400508,-0.4019768414087997,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-0.8852155018104352,-1.6273651381748648,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.1626652416956098,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.21423971339676576,0.08154321546776347,0.36168755067262615,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,-0.465186924645141,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.2890089917166507,-1.6454170707591789,0.580744943471198,0.580744943471198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.0897325604651673,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2689208521653716,-0.06454972243679029,-0.16515574791945736,-0.32479502422708784,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,0.2032420943290562,0.32481469664404533,-0.3089571903266615,0.0,-0.20806259464411997,0,0
1325217957,0.3433782515270939,-0.6616529259001388,0.02063258009115538,1.2249830819147822,0.5956699692338213,-0.06454972243679026,-0.20592199479195322,-2.285643220543962,0.0,0.0,0.0,0.0,-0.4866398740036778,0.14944515305641923,-0.2348169141826055,-1.2391593579444484,0.15456280622882826,0.0,0.0,0.0,0.0,0.3842456277861747,-0.12296158091054797,1.2325725958614278,1.216667760743711,1.7095301289821336,1.2809417415886237,-0.2015386614850163,1.5766508414058629,1.7600329595810666,1.8174406515611108,1.2838400264979255,0.07300380545906957,-0.7400269218430582,-0.5285660121489574,-0.41219281000687175,0.0,0.26666666666666583,0.09763862473166575,-0.4493455399045457,-0.5065118721685694,-0.4121928100068665,0.0,0.21753191765896476,0.8099386471460974,0.718036586688914,-0.18704864186823533,-0.5028814872907327,-1.6072025543464203,-1.2757923009279595,-0.006874294728899315,1.0157123371205792,0.7329620111152271,0.11921994621799879,0.4471957199405335,1.11106741819568,1.7670339141365912,1.2685206415963772,-1.1411814300447782,-1.5587995790314835,0.1299139604906649,0.0,0.0,0.0,0.25711482711297756,0.0,-1.0582176877938092,-0.931644198021204,-0.6110363471407227,-0.5779914778301797,-1.250531801758786,0.21423971339676576,0.4833156984347088,0.6783549489882177,0.23116983517453848,0.7463916328623824,1.740060944864791,1.2828816002594612,-0.7056804151838874,-0.3726604332539994,-1.4455945454188222,-1.8175729500006266,-1.2838814775331566,1.8653562403320643,-1.6454170707591789,0.5937237477198843,0.5937237477198843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1509409691425194,0.64939630521315,0.0,-0.28410823428622756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121928100068707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2612560896190073,2.0897325604651673,-0.12776474286986317,-1.0035872573221767,-1.6996659156050944,-1.2725999712744418,-0.2689208521653716,-0.06454972243679029,0.042780875059677356,0.2104931456327058,0.6639281790783659,-0.07928949723344239,0.332030207142039,1.2537289799406797,0.2032420943290562,0.32481469664404533,-0.3089571903266615,0.0,-0.20806259464411997,0,0
