,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B10,APUFIB_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUSN_A10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C53,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4962W010
1312157322,0.7440645806139609,-2.0588148611916877,1.1632943141118408,-0.21951423157181307,-1.2949751755047227,-0.04815148223412797,-0.1070663190309657,0.45178597434693435,0.0,0.0,0.0,0.0,-0.5741782699412102,2.088787199791448,-1.079942577633745,-0.568856450604964,-1.1316315638757708,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.43074361539739064,0.21155304410282683,-0.9879704171851365,-1.380310138924736,-1.1889681426070755,0.7279729939974261,1.2662575424047293,-0.09180677909189423,-0.5928662786817281,-0.5969695791771082,-0.867996993273027,0.17838069337854176,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,-0.44341938142259674,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.35206312158546094,-0.31458072773852835,0.20115234600187834,-0.2412274651749658,-0.2624254208211543,1.191234104140685,0.5171245282981608,-1.2944373616712146,-0.04647160957461585,0.25949689314853835,-1.0553118361674136,-0.7254390846219844,-0.34005578768744316,1.2666232616451991,0.508160500003439,0.17814484763537422,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.155241976809614,-0.8402980369830703,-1.0543532755118186,-1.4584969834851214,0.7767436436463108,0.6534615062206215,-0.41245224710776357,-0.30326440871591626,-0.24662413419050694,-0.6430022249288424,-1.0786409847663982,1.511967556221051,1.3503239208693592,0.8528099250197106,0.574666307747263,0.4219862161620338,-1.0272494065786084,-0.5742189167193059,1.3322889096882924,-1.2954466994537914,-1.2954466994537914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39856890145983864,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,-0.0005868708565886057,0.5314597322448856,0.2879346532180149,-0.09726761504998493,-1.3822163167409056,2.0370711526217287,-0.7347649154864898,-0.8609060437822704,0.029023133536048327,-1.874559876119788,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312301115,0.7440645806139609,-2.0588148611916877,1.1632943141118408,-0.21951423157181307,-1.2898093419467178,-0.04815148223412797,-0.1070663190309657,-2.2510189425436224,0.0,0.0,0.0,0.0,-0.5741782699412102,2.088787199791448,-1.079942577633745,-0.568856450604964,-1.1316315638757708,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.5940711294352733,0.5219255400595757,-0.9879704171851365,-1.380310138924736,-1.1889681426070755,0.7279729939974261,1.7655748588552818,-0.09180677909189423,-0.5928662786817281,-0.5969695791771082,-0.867996993273027,-0.2296147316267999,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.6086847824713694,-0.5229334810725041,0.20115234600187834,-0.2412274651749658,-0.2624254208211543,1.191234104140685,1.247434860450086,-1.2870951954778378,-0.590201580459501,-0.08257103978140912,-1.0553118361674136,-0.7254390846219844,-0.34005578768744316,1.2666232616451991,1.2312032194909233,0.19317076896651875,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.2310840605053096,-0.8402980369830703,-1.0543532755118186,-1.4584969834851214,0.7767436436463108,1.066124336016036,-0.4906373902292819,-0.5088841809131536,-0.24662413419050694,-0.6430022249288424,-1.0786409847663982,1.511967556221051,1.6691591537017856,0.8528099250197106,0.574666307747263,0.4219862161620338,-1.0272494065786084,-0.5742189167193059,1.3322889096882924,-1.2902797395842973,-1.2902797395842973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39856890145983864,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,0.07268814752068645,0.5314597322448856,0.2879346532180149,-0.09726761504998493,-1.3822163167409056,0.5205462911305373,-0.7347649154864898,-0.6915919388619995,0.029023133536048327,-1.874559876119788,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312415842,0.7440645806139609,-2.0588148611916877,1.1632943141118408,-0.21951423157181307,-1.2833520499992113,-0.04815148223412797,-0.1070663190309657,0.5146419026467147,0.0,0.0,0.0,0.0,-0.5741782699412102,2.088787199791448,-1.079942577633745,-0.568856450604964,-1.1316315638757708,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.4144108639936024,0.29620008845466744,-0.9879704171851365,-1.380310138924736,-1.1889681426070755,0.7279729939974261,1.0998184369212118,-0.09180677909189423,-0.5928662786817281,-0.5969695791771082,-0.867996993273027,0.039578126108681035,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.41276932093481566,-0.342992466829525,0.20115234600187834,-0.2412274651749658,-0.2624254208211543,1.191234104140685,0.771145513394482,-1.2831975023134525,-0.6078838559354323,-0.1103062775865397,-1.0553118361674136,-0.7254390846219844,-0.34005578768744316,1.2666232616451991,0.8894012066422942,0.1631189263042297,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.155241976809614,-0.8402980369830703,-1.0543532755118186,-1.4584969834851214,0.7767436436463108,0.7910157828190865,-0.5226222215062666,-0.34622973424966735,-0.24662413419050694,-0.6430022249288424,-1.0786409847663982,1.511967556221051,1.5532190690354493,0.8528099250197106,0.574666307747263,0.4219862161620338,-1.0272494065786084,-0.5742189167193059,1.3322889096882924,-1.28382103974743,-1.28382103974743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39856890145983864,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,0.03605063833204827,0.5314597322448856,0.2879346532180149,-0.09726761504998493,-1.3822163167409056,0.5205462911305373,-0.565857883362564,-0.6915919388619995,0.029023133536048327,-1.874559876119788,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312558608,0.7440645806139609,-2.0588148611916877,1.1632943141118408,-0.21951423157181307,-1.2781862164412063,-0.04815148223412797,-0.1070663190309657,-2.2510189425436224,0.0,0.0,0.0,0.0,-0.5741782699412102,2.088787199791448,-1.079942577633745,-0.568856450604964,-1.617888194567714,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.6267366322428498,0.324415769905281,-0.9879704171851365,-1.380310138924736,-1.1889681426070755,0.7279729939974261,1.155298138749051,-0.09180677909189423,-0.5928662786817281,-0.5969695791771082,-0.867996993273027,-0.11604899476964158,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,-0.44341938142259674,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.6721503545184221,-0.5797569592544976,0.20115234600187834,-0.2412274651749658,-0.2624254208211543,1.191234104140685,-0.05442268816856302,-1.2773962845804137,-0.6211455625423807,0.02836991143911457,-1.0553118361674136,-0.7254390846219844,-0.34005578768744316,1.2666232616451991,1.126033369383653,0.1706318869698025,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.1742024977335379,-0.8402980369830703,-1.0543532755118186,-1.4584969834851214,0.7767436436463108,1.066124336016036,-0.5723764034926873,-0.5641253137422622,-0.24662413419050694,-0.6430022249288424,-1.0786409847663982,1.511967556221051,0.2488931165391614,0.8528099250197106,0.574666307747263,0.4219862161620338,-1.0272494065786084,-0.5742189167193059,1.3322889096882924,-1.278654079877936,-1.278654079877936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39856890145983864,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,0.03605063833204827,0.5314597322448856,0.2879346532180149,-0.09726761504998493,-1.3822163167409056,0.5205462911305373,-0.7347649154864898,-0.8609060437822704,0.029023133536048327,-1.874559876119788,0.23819799693795538,0.6579366519990453,-0.8893985314214213,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312566327,0.7440645806139609,-2.0588148611916877,1.1632943141118408,-0.21951423157181307,-1.276894758051705,-0.04815148223412797,-0.1070663190309657,0.45178597434693435,0.0,0.0,0.0,0.0,-0.5741782699412102,2.088787199791448,-1.079942577633745,-0.568856450604964,-0.6453749331838319,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,2.1008328521897903,0.38084713280650806,-0.9879704171851365,-1.380310138924736,-1.1889681426070755,0.7279729939974261,0.9888590332655336,-0.09180677909189423,-0.5928662786817281,-0.5969695791771082,-0.867996993273027,-0.3389743300818404,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,1.687113302013317,1.6837115883282396,0.20115234600187834,-0.2412274651749658,-0.2624254208211543,1.191234104140685,1.5967137149575314,-1.2764898443096264,1.7261765068874895,1.6924841797469659,-1.0553118361674136,-0.7254390846219844,-0.34005578768744316,1.2666232616451991,0.9156936691691121,0.17814484763537422,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.24056432096727087,-0.8402980369830703,-1.0543532755118186,-1.4584969834851214,0.7767436436463108,0.928570059417571,1.4746527982343356,1.6823474213081522,-0.24662413419050694,-0.6430022249288424,-1.0786409847663982,1.511967556221051,1.8720543018678735,0.8528099250197106,0.574666307747263,0.4219862161620338,-1.0272494065786084,-1.2712568795145915,1.3322889096882924,-1.2773623399105625,-1.2773623399105625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39856890145983864,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,-0.07386188923386496,0.5314597322448856,0.2879346532180149,-0.09726761504998493,-1.3822163167409056,2.0370711526217287,1.1232124378766914,1.0015491103407077,0.029023133536048327,-1.874559876119788,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312770336,0.7440645806139609,-2.0588148611916877,1.1632943141118408,-0.21951423157181307,-1.2704374661041986,-0.04815148223412797,-0.1070663190309657,0.6403537592462755,0.0,0.0,0.0,0.0,-0.5741782699412102,2.088787199791448,-1.079942577633745,-0.568856450604964,-0.1591183024918887,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.5940711294352733,0.21155304410282683,-0.9879704171851365,-1.380310138924736,-1.1889681426070755,0.7279729939974261,0.6559808222984986,-0.09180677909189423,-0.5928662786817281,-0.5969695791771082,-0.867996993273027,0.14473158616160364,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.7356159265654747,-0.6934039156184844,0.20115234600187834,-0.2412274651749658,-0.2624254208211543,1.191234104140685,-0.6577225277723298,-1.2644341887081556,-0.749342059742882,-0.29520786295407875,-1.0553118361674136,-0.7254390846219844,-0.34005578768744316,1.2666232616451991,0.245235874735263,0.06545043765179184,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.16472223727157662,-0.8402980369830703,-1.0543532755118186,-1.4584969834851214,0.7767436436463108,0.3783529530236719,-0.6683308973236414,-0.7022281458150335,-0.24662413419050694,-0.6430022249288424,-1.0786409847663982,1.511967556221051,0.6691759234546307,0.8528099250197106,0.574666307747263,0.4219862161620338,-1.0272494065786084,-0.5742189167193059,1.3322889096882924,-1.2709036400736948,-1.2709036400736948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39856890145983864,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,-0.0005868708565886057,0.5314597322448856,0.2879346532180149,-0.09726761504998493,-1.3822163167409056,0.5205462911305373,-0.7347649154864898,-0.6915919388619995,0.029023133536048327,-1.874559876119788,0.23819799693795538,0.6579366519990453,-0.8893985314214213,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312835704,0.5554276212157988,-1.820000807814799,1.1632943141118408,-0.21951423157181307,-1.267854549325196,-0.04815148223412797,-0.1070663190309657,0.5146419026467147,0.0,0.0,0.0,0.0,-0.5741782699412102,1.1546723919583908,-1.079942577633745,-0.568856450604964,-1.1316315638757708,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.49607462101254374,0.19744520337752006,0.2591865669033449,-0.24014764662258767,-1.1889681426070755,0.7279729939974261,0.6005011204706595,-0.8690934303628542,-1.399635382057867,-0.5969695791771082,-0.867996993273027,-0.43571551333052727,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,-0.44341938142259674,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.6335191367506509,-0.636580437436491,0.13539317248191157,-0.4579714698658706,-0.2624254208211543,1.191234104140685,-0.4354541658130471,-1.2612616477604002,-0.6255661314113635,-0.4893545275899948,0.2684348195427248,0.8708191227284701,-0.34005578768744316,1.2666232616451991,0.4950142687400301,0.02788563432393104,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.14576171634765273,-0.442022286265431,-0.9439405313472509,-1.4584969834851214,0.7767436436463108,0.3783529530236719,-0.4906373902292819,-0.6040216874521739,0.9174864046779856,0.19818316875776246,-1.0786409847663982,1.511967556221051,0.7706234975376758,-0.30099173824209047,-0.9381600566231515,0.4219862161620338,-1.0272494065786084,0.1228190460759796,1.3322889096882924,-1.2683201601389478,-1.2683201601389478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506757367205802,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,-0.0005868708565886057,-0.3174512747283612,-1.0296301997282193,-0.09726761504998493,-1.3822163167409056,-0.23771613961503135,-0.7347649154864898,-0.6915919388619995,0.0017769265430019232,-0.5530580225412592,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312904753,0.5554276212157988,-1.820000807814799,1.1632943141118408,-0.21951423157181307,-1.2652716325461935,-0.04815148223412797,-0.1070663190309657,0.6403537592462755,0.0,0.0,0.0,0.0,-0.5741782699412102,1.1546723919583908,-1.079942577633745,-0.568856450604964,-1.617888194567714,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,-0.5940711294352733,0.38084713280650806,0.2591865669033449,-0.24014764662258767,-1.1889681426070755,0.7279729939974261,1.155298138749051,-0.8690934303628542,-1.399635382057867,-0.5969695791771082,-0.867996993273027,-0.15811037879081064,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,-0.583850428192088,-0.5103060414765056,0.13539317248191157,-0.4579714698658706,-0.2624254208211543,1.191234104140685,1.1204243679019275,-1.258542326948038,-0.5017902030798449,0.24100673461178418,0.2684348195427248,0.8708191227284701,-0.34005578768744316,1.2666232616451991,1.0340097505397912,0.1255541229763689,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.2310840605053096,-0.442022286265431,-0.9439405313472509,-1.4584969834851214,0.7767436436463108,0.928570059417571,-0.41245224710776357,-0.48126361449859933,0.9174864046779856,0.19818316875776246,-1.0786409847663982,1.511967556221051,-0.06994211629326494,-0.30099173824209047,-0.9381600566231515,0.4219862161620338,-1.0272494065786084,-1.2712568795145915,1.3322889096882924,-1.265736680204201,-1.265736680204201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506757367205802,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,0.03605063833204827,-0.3174512747283612,-1.0296301997282193,-0.09726761504998493,-1.3822163167409056,0.5205462911305373,-0.7347649154864898,-0.6915919388619995,0.0017769265430019232,-0.5530580225412592,0.23819799693795538,0.6579366519990453,-0.8893985314214213,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312911087,0.5554276212157988,-1.820000807814799,1.1632943141118408,-0.21951423157181307,-1.2639801741566923,-0.04815148223412797,-0.1070663190309657,0.5146419026467147,0.0,0.0,0.0,0.0,-0.5741782699412102,1.1546723919583908,-1.079942577633745,-0.568856450604964,-1.1316315638757708,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,2.4274878802655553,0.4513863364330419,0.2591865669033449,-0.24014764662258767,-1.1889681426070755,0.7279729939974261,0.9333793314376945,-0.8690934303628542,-1.399635382057867,-0.5969695791771082,-0.867996993273027,-0.38944799090724036,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,1.8195631915028183,1.8162997040862245,0.13539317248191157,-0.4579714698658706,-0.2624254208211543,1.191234104140685,0.29485616633887807,-1.2576358866772508,1.7394382134944382,1.6555038626734582,0.2684348195427248,0.8708191227284701,-0.34005578768744316,1.2666232616451991,1.0471559818032001,0.17814484763537422,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.24056432096727087,-0.442022286265431,-0.9439405313472509,-1.4584969834851214,0.7767436436463108,0.928570059417571,1.6985466171732289,1.8357950125001203,0.9174864046779856,0.19818316875776246,-1.0786409847663982,1.511967556221051,1.089458730370102,-0.30099173824209047,-0.9381600566231515,0.4219862161620338,-1.0272494065786084,-1.2712568795145915,1.3322889096882924,-1.2644449402368274,-1.2644449402368274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506757367205802,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,-0.0005868708565886057,-0.3174512747283612,-1.0296301997282193,-0.09726761504998493,-1.3822163167409056,0.5205462911305373,1.1232124378766914,1.0015491103407077,0.0017769265430019232,-0.5530580225412592,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
1312940672,-1.8564306453749764,-1.820000807814799,1.1632943141118408,-0.21951423157181307,-1.2626887157671909,-0.04815148223412797,-0.1070663190309657,0.45178597434693435,0.0,0.0,0.0,0.0,1.427810325518688,1.1546723919583908,-1.079942577633745,-0.568856450604964,-1.617888194567714,-0.3634891364698632,-0.42177905842275837,-0.4914033706918093,0.682966289812414,0.12456993233141028,0.141013840476293,0.2591865669033449,-0.24014764662258767,-1.1889681426070755,0.7279729939974261,0.9333793314376945,-0.98983698784184,-1.399635382057867,-0.5969695791771082,-0.867996993273027,-0.5618996653940345,-0.06780635036208144,-0.06780635036208144,-0.47853483565536575,-0.8551644470670399,-0.9685075125178675,-1.1205143984804538,0.0,0.5928066596558762,-0.42159357796324587,-0.8451734827188282,-0.9282661175342656,1.4807491921330889,0.0,0.8593014927039351,0.8913397536793317,0.38199007318178346,-0.4579714698658706,-0.2624254208211543,1.191234104140685,0.6441350208463237,-1.2559136501627552,1.2089699492165014,1.1840048199862334,0.4890592621610812,0.8708191227284701,-0.34005578768744316,1.2666232616451991,0.7185002002179801,0.005346752327214778,-0.15761659902743635,-0.12534815775770458,0.14841708027377973,-0.8329456462412853,-0.05120635817508317,-0.047891314261057576,0.18368275819550053,-0.17650511912036332,-0.9439405313472509,-1.4584969834851214,0.7767436436463108,0.7910157828190865,1.0446345110659851,0.8997647062291144,0.9572850555794716,0.19818316875776246,-1.0786409847663982,1.511967556221051,1.4517714949524043,-1.4547934015038917,-0.9381600566231515,0.4219862161620338,-1.0272494065786084,-1.2712568795145915,1.3322889096882924,-1.2631532002694539,-1.2631532002694539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506757367205802,-0.7039313417499126,1.1140133037920281,-0.13655774839978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8067970389469101,-0.11049939842250184,-0.7419067782149796,-1.0296301997282193,-0.09726761504998493,-1.3822163167409056,2.0370711526217287,1.6299335342484678,1.5094914251015212,-1.2787948021301836,-0.5530580225412592,0.23819799693795538,0.6579366519990453,-0.24909019825655762,0.3388154635894691,-0.13655774839978368,-0.0478913142610577,-0.10758287072798407,0
