,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4961F03W,Failure_4962W010
1327011517,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.219441932297743,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.176646988666389,0.0,0.0,0.0,0.0,2.0794225953233147,0.10318554985797691,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.03986171509787952,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.016093817434502573,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,1.5910411342893989,1.5424114308289572,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.09100780480701913,-1.2005801923348254,1.082996842983048,0.49629261519336393,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-1.0430326618648622,-0.06804138174397638,0.3227094784357621,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.2551587943420855,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.1114538456081726,1.3956749839668132,1.5219037036260628,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,-0.5333941902580868,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.679540181468082,-1.2195740825276813,-1.2195740825276813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433324424313045,-0.35608325887747205,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.16812959451799125,0.0,1.220213401740325,1.3263813108806952,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1327097065,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.208098821296285,-0.0963871690334947,-0.20290264679846917,0.305755804470691,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.176646988666389,0.0,0.0,0.0,0.0,-0.8227398770069623,-0.20512790032007353,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,-0.4222278388343391,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,0.24641280207940747,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,-0.3080702463137953,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-1.086370174639141,-1.143921157590882,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,-0.4597525756784427,-1.1936604822909858,-1.4981910646080256,-2.617407312438563,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-3.7164521007712277,-0.06804138174397638,0.2548930894127842,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.14747254856486985,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,-0.07698319484927996,-1.1178744997181742,-1.1032657487970532,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,-1.1359045267533718,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,-0.608321996510798,-1.2082347002154585,-1.2082347002154585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14816170906358198,-0.26201207896949597,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.13659621335082997,0.0,1.220213401740325,1.5698878628782524,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-1.771209156088614,-2.835783254528924,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1327342986,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.1854125992933693,-0.0963871690334947,-0.20290264679846917,0.305755804470691,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.31306121123082575,0.0,0.0,0.0,0.0,-0.2334683090211192,0.2573422749470021,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.2506394063652073,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,0.18890251794561772,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-0.5215388333553538,-0.5247199323206513,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.2385329067227676,-1.1666567357784403,-1.0973247607775938,-1.1729073460113804,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.9516337066885762,-0.06804138174397638,0.23605520357306814,0.0,-1.4138645031119579,0.0,0.0,0.16237725983243662,-0.09274040085361557,0.2645228157140174,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.14422550481816487,-0.8417380775668657,-0.5202375155326948,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,-0.36842112193199716,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,1.3234712704575164,-1.1855559355910128,-1.1855559355910128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14816170906358198,-0.29964055093268693,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.13659621335082997,0.0,-0.6795986748706527,-0.8651776570973262,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1327838434,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.1513832662889958,-0.0963871690334947,-0.20290264679846917,0.1710370033130464,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.176646988666389,0.0,0.0,0.0,0.0,-0.4397133578161643,0.27018866870442093,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.14525056073154344,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.0337179367658249,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,0.15958131348685994,0.20393605499229697,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,-2.918504274274251,-1.1244633818525882,0.5452493622349077,0.408017617245036,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,0.09945427783871272,-0.06804138174397638,0.32647705560370566,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.29261487982981255,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.15241841962066235,0.49292129616445873,0.25404865668610904,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,-2.57045294698024,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.679540181468082,-1.1515377886543443,-1.1515377886543443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117187837618874,-0.33726902289587724,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.16812959451799125,0.0,1.4576899113166966,1.5698878628782524,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,1.118658414371711,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1328112727,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.1264284220857883,-0.0963871690334947,-0.20290264679846917,0.5078340062071579,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.31306121123082575,0.0,0.0,0.0,0.0,-0.6901537742101476,0.238072684310874,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.17767789784959387,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.06618341974457695,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-0.9479311204029187,-0.9594117015760152,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.13034783198455122,-1.1025228378111451,-0.43736194349578505,-0.4426323629843048,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.20901719588125245,-0.06804138174397638,0.32647705560370566,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.26920482639998305,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.16880424922565848,-0.8913010251324852,-1.0045519738528232,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,0.1910527619564812,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.679540181468082,-1.126591147567454,-1.126591147567454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48010512509246916,-0.26201207896949597,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.13659621335082997,0.0,-0.6795986748706527,-0.8651776570973262,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1328214918,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.1150853110843304,-0.0963871690334947,-0.20290264679846917,0.305755804470691,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.176646988666389,0.0,0.0,0.0,0.0,-0.5428358822136868,0.22522629055345522,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.11282322361349299,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.005890379926894576,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-0.5713768928803938,-0.5528654425602072,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.09100780480701913,-1.090202378464796,-0.5204683723386796,-0.4185573635438518,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.4832140614101103,-0.06804138174397638,0.33024463277164867,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.26920482639998305,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.14422550481816487,-0.6010037608195712,-0.5325767374007235,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,0.0547706620349283,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.679540181468082,-1.115251765255231,-1.115251765255231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15216804829588695,-0.29964055093268693,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.13659621335082997,0.0,-0.6795986748706527,-0.621671105099768,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1328503591,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.101473577882581,-0.0963871690334947,-0.20290264679846917,0.1036776027342241,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.31306121123082575,0.0,0.0,0.0,0.0,-0.49864051461474856,0.17384071552378014,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.08039588649544256,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.078242027708113,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-0.12283435715503356,-0.115046394389337,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.5335831105542646,-1.0790633330283712,0.0172791084094608,-0.4185573635438518,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.7574109269389685,-0.06804138174397638,0.33024463277164867,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.2598408050280511,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.12783967521316875,0.1318198210435169,-0.03283825174555933,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,0.0547706620349283,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,1.3234712704575164,-1.1016445064805636,-1.1016445064805636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.479069534092787,-0.31845478691428175,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.19966297568515143,0.0,1.220213401740325,1.3263813108806952,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1329010417,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.0561011338767496,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.176646988666389,0.0,0.0,0.0,0.0,-0.5133723038143947,0.2509190780682928,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.12093005789300561,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.0003248685591082995,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-0.895324279793154,-0.8437023817022853,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,-0.09585732428626283,-1.0372075259339257,-1.1266564415456741,-0.6593073579483822,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.540338408395289,-0.06804138174397638,0.3377797871075352,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.2832508584578806,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.13603259001566623,-0.8594391302688726,-0.9058381989085932,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,0.11215259884400385,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.679540181468082,-1.056286977231672,-1.056286977231672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36945731974950635,-0.29964055093268693,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.13659621335082997,0.0,-0.6795986748706527,-0.621671105099768,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-1.771209156088614,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1329079218,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.0447580228752917,-0.0963871690334947,-0.20290264679846917,0.1036776027342241,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.31306121123082575,0.0,0.0,0.0,0.0,1.7700550221307472,0.21237989679603644,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.05607538365690474,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.03093518108193124,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,1.519052826086563,1.4829931314343394,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.1696878591620847,-1.0329881905413405,1.1807691122099826,0.664817611276535,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.8145352739241473,-0.06804138174397638,0.32647705560370566,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.29261487982981255,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.11964676041067009,1.2823882466739691,1.4602075942859192,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,-0.47601225344901227,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.679540181468082,-1.0449475949194493,-1.0449475949194493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591392717660136,-0.35608325887747205,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.16812959451799125,0.0,1.220213401740325,1.0828747588831371,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1329340563,-1.1489326713193166,1.1085816981827514,1.0046189622237272,1.0277458874404075,-1.0198031786720843,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,1.270901629852024,1.5095433925853181,1.4044937663536539,1.0046189622237136,0.176646988666389,0.0,0.0,0.0,0.0,-0.587031249812625,0.2766118655831303,-0.18693516144888478,-1.105911437250909,-1.3993012997885823,-1.383635440176532,0.09660955505446778,0.9407975150520189,0.6721013314587143,0.42383301690890784,0.258553467369888,-0.03186276630989579,0.0,0.0,0.8887015075676711,-0.16641598050312748,0.0,0.0,-0.027632323346161378,0.1627131582643291,0.7602054446062192,0.008324810546377721,-0.8850715807388311,-0.6432223304452939,0.16862982819580258,-0.671053011930474,-0.6341746943633688,-0.8593040054715286,0.05805328118559563,0.799775894725686,1.3149252745861335,0.3172129610778332,-1.0073346313544225,-0.9066688357850712,-0.723507356456257,-0.7037262739426962,-0.868376055923304,-0.8229452022888007,-0.9344897676234899,-0.7117114493508253,-0.06804138174397638,0.3415473642754782,0.0,-1.4138645031119579,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.2832508584578806,0.8332140149526919,-0.042798848848125036,-1.0046189622192696,-1.2070372350781413,0.12783967521316875,-0.7284513402740211,-0.6282057068779464,0.6884719486681204,-0.5689191760617758,-1.0421197296722953,-1.0421197296723257,-0.3182119272240566,1.312282288859393,0.32310097542073785,1.0046189622238457,1.0046189622238457,0.03560909247864777,-1.020000953832559,-1.020000953832559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5947592696677357,-0.29964055093268693,0.7843958163994145,0.8791767702752136,0.7598128873876532,0.833054790650516,-0.16812959451799125,0.0,-0.6795986748706527,-0.8651776570973262,-1.5982592948199328,-1.2677297390375277,1.1264557733388818,1.3693424974771446,1.118658414371711,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
