,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4962W010,Failure_4962W020
1336264619,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.2073739339360938,0.0,-0.38381800610805134,0.6713403061464415,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,0.19697627176368115,0.0,0.0,0.0,0.0,1.8983917964951469,0.5034019650666012,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.30386079789129933,0.0768336438549221,-0.7596675380133623,-1.0,0.0,0.04413497384802086,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,-0.8620436566990364,0.0,0.0,0.0,-0.09177258151447597,1.4553375345270014,1.4115942092145626,-0.23422973365490066,-0.1755250887162967,1.0,1.0,1.02565874418447,-1.2597242618732714,1.2550223442250925,0.8165857404965428,0.31782983427254285,0.6375894792278415,1.0,0.0,0.4477214587877604,0.5947029486725991,-0.8620436567018863,0.0,0.0,0.0,0.20110493203106167,0.0,0.5772931278243445,-0.461965394559408,0.7653097270268018,0.0,0.0,0.2491023703746684,1.3437954162616534,1.5446767083163846,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,-0.5032018838717803,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.2134776661898168,-1.2134776661898168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.111193162183169,-0.5403050733541803,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2220666155464778,0.0,0.9615029274201687,0.9609400432944496,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.0984804829408675,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,1,0
1336375385,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.1974816085409692,0.0,-0.38381800610805134,-1.9979649469918757,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,0.3029974945260045,0.0,0.0,0.0,0.0,2.5620586776061605,0.5603220098074148,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.7973839594334068,0.0768336438549221,-0.7596675380133623,-1.0,0.0,0.4426475987298809,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,8.698462183235792,0.733666881671048,-0.8620436566990364,0.0,0.0,0.0,7.732428278373541,1.4553375345270014,1.460071621566487,-0.23422973365490066,-0.1755250887162967,1.0,1.0,1.6965699556377336,-1.2515627538901426,1.1566667299449325,0.9290866763851259,0.31782983427254285,0.6375894792278415,1.0,0.0,1.244119199280555,0.5794555269047249,-0.8620436567018863,0.0,0.0,0.0,0.19542315699970111,0.0,0.5804599396469174,-0.461965394559408,0.7653097270268018,0.0,0.0,0.3999932854794082,1.6034146866048269,1.6592877636856354,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,2.0292627965685806,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.2035747043920304,-1.2035747043920304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341495310684087,-0.5286393956340335,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2481597862043828,0.0,1.4684933701856646,1.4662313944732708,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.05299111885959103,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1336707625,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.1579123069604713,0.0,-0.38381800610805134,0.6713403061464415,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,0.09095504900135781,0.0,0.0,0.0,0.0,1.1156052187744645,0.5292747126760619,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.3384940022100437,0.0768336438549221,-0.7596675380133623,-1.0,0.0,0.05881315524330118,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,-0.8620436566990364,0.0,0.0,0.0,-0.09177258151447597,1.366809574708809,1.2629301446686612,-0.23422973365490066,-0.1755250887162967,1.0,1.0,-0.005253605121765075,-1.2061999537048465,1.246080924745078,0.8290858444841632,0.31782983427254285,0.6375894792278415,1.0,0.0,0.7426835848962028,0.6099503704404733,-0.8620436567018863,0.0,0.0,0.0,0.19542315699970111,0.0,0.5867935632920623,-0.461965394559408,0.7653097270268018,0.0,0.0,0.2634729337179772,1.0521243841477181,1.389614692228574,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,0.6536029701565336,-0.847399024298968,-0.7811334658845787,1.0,1.0,0.10974956892893654,-1.1639628572008844,-1.1639628572008844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1400120446278124,-0.5286393956340335,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2220666155464778,0.0,1.1304997416753346,1.1293704936873905,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.08331736158044196,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1336802846,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.148019981565347,0.0,-0.38381800610805134,-1.9979649469918757,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,0.09095504900135781,0.0,0.0,0.0,0.0,1.6941866023071428,0.5034019650666012,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.3558106043694159,0.0768336438549221,-0.7596675380133623,-1.0,0.0,-0.08356520429091764,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,-0.09253683173655099,0.22305623142379874,-0.8620436566990364,0.0,0.0,0.0,-0.09177258151447597,1.5320617663694347,1.3986668992540496,-0.23422973365490066,-0.1755250887162967,1.0,1.0,-0.005253605121765075,-1.1959506180981265,1.460674992265427,1.0228374562922782,0.31782983427254285,0.6375894792278415,1.0,0.0,0.8016760101178915,0.5794555269047249,-0.8620436567018863,0.0,0.0,0.0,0.20110493203106167,0.0,0.5772931278243445,-0.461965394559408,0.7653097270268018,0.0,0.0,0.2706582153896311,1.2925125974284342,1.5581603618892372,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,0.6848679662113526,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.1540598954030978,-1.1540598954030978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0168992598803368,-0.5286393956340335,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2220666155464778,0.0,1.1304997416753346,1.1293704936873905,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.08331736158044196,-3.5456210417116796,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1337041460,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.1321922609331476,0.0,-0.38381800610805134,0.7348951931259252,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,0.19697627176368115,0.0,0.0,0.0,0.0,-0.7222415289175725,0.6017184059825518,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.3558106043694159,0.0768336438549221,-0.7596675380133623,-1.0,0.0,0.01624642919698778,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,-0.8620436566990364,0.0,0.0,0.0,-0.09177258151447597,-0.8522912847338829,-0.8151349314838329,-0.23422973365490066,-0.1755250887162967,1.0,1.0,1.02565874418447,-1.1741233293060385,-0.4125523887976184,-0.12092205857498053,0.31782983427254285,0.6375894792278415,1.0,0.0,0.8508363644692984,0.6124916074017859,-0.8620436567018863,0.0,0.0,0.0,0.19542315699970111,0.0,0.5899603751146352,-0.461965394559408,0.7653097270268018,0.0,0.0,0.2706582153896311,-0.6818759276505137,-0.7879953597871957,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,1.3310112180109512,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.1382151565266396,-1.1382151565266396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.111193162183169,-0.5053080401937395,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2220666155464778,0.0,-1.0664588436418097,-0.8917949110278898,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.08331736158044196,-3.5456210417116796,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1337638306,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.0767952387204505,0.0,-0.38381800610805134,0.7348951931259252,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,0.19697627176368115,0.0,0.0,0.0,0.0,2.119614090198818,0.5189256136322776,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.2952024968116132,0.0768336438549221,-0.7596675380133623,-1.0,0.0,-0.018981206151684624,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,-0.8620436566990364,0.0,0.0,0.0,-0.09177258151447597,1.7710872578785546,1.6539812709741848,-0.23422973365490066,-0.1755250887162967,1.0,1.0,-0.11979942171134728,-1.1185111935140224,1.5858548649856303,1.016587404298468,0.31782983427254285,0.6375894792278415,1.0,0.0,0.6246987344528259,0.6226565552470351,-0.8620436567018863,0.0,0.0,0.0,0.19542315699970111,0.0,0.5741263160017721,-0.461965394559408,0.7653097270268018,0.0,0.0,0.2562876520463223,1.6643130339692749,1.821091606559872,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,0.26800135214709564,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.0827585704590352,-1.0827585704590352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341495310684087,-0.5169737179138864,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2481597862043828,0.0,0.9615029274201687,1.1293704936873905,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.0984804829408675,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1337673630,0.9215901127505064,0.285690638199784,-1.0,-1.0,-1.0728383085624007,0.0,-0.38381800610805134,0.798450080105409,0.0,0.0,0.0,0.0,-1.1746896137720597,-0.3937261275473127,0.0,1.0,-0.015066173760966476,0.0,0.0,0.0,0.0,1.3538446119938026,0.6017184059825518,-1.1836017163623813,-0.7810161383254,0.0,0.0,0.3731272065287881,0.0768336438549221,-0.7596675380133623,-1.0,0.0,-0.1510848387092074,0.0,0.0,-0.8620436566990362,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,-0.8620436566990364,0.0,0.0,0.0,-0.09177258151447597,1.7150195499936993,1.6539812709741848,-0.23422973365490066,-0.1755250887162967,1.0,1.0,1.02565874418447,-1.1147151432893114,1.9703359026262552,1.5665919797537615,0.31782983427254285,0.6375894792278415,1.0,0.0,1.0868060653560523,0.62773902916966,-0.8620436567018863,0.0,0.0,0.0,0.19542315699970111,0.0,0.6089612460500707,-0.461965394559408,0.7653097270268018,0.0,0.0,0.2850287787329399,1.6290560960214366,1.8480589137055785,-0.8937902102365721,-0.6660056765060748,-1.0,1.0,1.5186011943398665,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.0787973857399205,-1.0787973857399205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341495310684087,-0.5403050733541803,-0.6922650587849968,-0.7399206077459669,0.0,0.0,-0.2481597862043828,0.0,1.1304997416753346,1.1293704936873905,0.8960436012454263,0.2082744564660997,-1.0,0.0,-0.08331736158044196,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1338137962,-0.9535090947488216,0.285690638199784,-1.0,-1.0,-1.0233766815867784,0.0,-0.38381800610805134,0.6077854191669577,0.0,0.0,0.0,0.0,0.8582800496200711,-0.3937261275473127,0.0,1.0,0.19697627176368115,0.0,0.0,0.0,0.0,-0.17769434441622822,0.49822741554470906,0.8954521459690781,-0.7810161383254,0.0,0.0,0.3211774000506715,-1.1303614353375004,-0.7596675380133623,-1.0,0.0,-0.07475829545374996,0.0,0.0,1.1600340565456166,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,1.1600340565456166,0.0,0.0,0.0,-0.09177258151447597,0.5051374324784019,0.49052337452799843,0.47447840002400304,-0.1755250887162967,1.0,1.0,0.7311123586684032,-1.0699217506377217,0.8705413065844674,0.6603344406512889,0.944691445121485,0.6375894792278415,1.0,0.0,0.7230194431556397,0.5794555269047249,1.1600340565427683,0.0,0.0,0.0,0.19542315699970111,0.0,0.5772931278243445,1.13839158238589,0.7653097270268018,0.0,0.0,0.2634729337179772,0.7027601808464106,0.6075627850030966,0.9811118660226477,-0.6660056765060748,-1.0,1.0,1.36227621406577,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.029282576750988,-1.029282576750988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644739073358431,-0.5169737179138864,-1.0362252082858796,-0.7399206077459669,0.0,0.0,-0.2481597862043828,0.0,1.1304997416753346,1.1293704936873905,-0.8962579913880737,0.2082744564660997,-1.0,0.0,-0.08331736158044196,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1338298714,-0.9535090947488216,0.285690638199784,-1.0,-1.0,-1.011505891112629,0.0,-0.38381800610805134,-1.9979649469918757,0.0,0.0,0.0,0.0,0.8582800496200711,-0.3937261275473127,0.0,1.0,0.19697627176368115,0.0,0.0,0.0,0.0,1.9324259955264809,0.5654965593293069,0.8954521459690781,-0.7810161383254,0.0,0.0,0.3471523032897298,-1.1303614353375004,-0.7596675380133623,-1.0,0.0,-0.06521747754681725,0.0,0.0,1.1600340565456166,0.0,0.0,0.0,-0.09253683173655099,0.22305623142379874,1.1600340565456166,0.0,0.0,0.0,-0.09177258151447597,1.6943630260361209,1.6410539610136718,0.47447840002400304,-0.1755250887162967,1.0,1.0,0.3056564684785268,-1.0503720919804598,1.6216205429056885,1.260339432057064,0.944691445121485,0.6375894792278415,1.0,0.0,1.0179815692640821,0.62773902916966,1.1600340565427683,0.0,0.0,0.0,0.19542315699970111,0.0,0.599460810582353,1.13839158238589,0.7653097270268018,0.0,0.0,0.27784349706128497,1.7155958528024944,1.8480589137055785,0.9811118660226477,-0.6660056765060748,-1.0,1.0,0.9141446039466942,-0.847399024298968,-0.7811334658845787,1.0,1.0,-0.585331034287608,-1.0173990225936442,-1.0173990225936442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341495310684087,-0.5403050733541803,-1.0362252082858796,-0.7399206077459669,0.0,0.0,-0.2481597862043828,0.0,1.1304997416753346,1.1293704936873905,-0.8962579913880737,0.2082744564660997,-1.0,0.0,-0.08331736158044196,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1338461414,-0.9535090947488216,0.285690638199784,-1.0,-1.0,-0.9897427752433551,0.0,-0.38381800610805134,0.544230532187474,0.0,0.0,0.0,0.0,0.8582800496200711,-0.3937261275473127,0.0,1.0,0.09095504900135781,0.0,0.0,0.0,0.0,0.28176734250678104,0.5447983612417383,0.8954521459690781,-0.7810161383254,0.0,0.0,0.20861948601475225,-1.1303614353375004,-0.7596675380133623,-1.0,0.0,0.12266324431277001,0.0,0.0,1.1600340565456166,0.0,0.0,0.0,-0.09253683173655099,0.22305623142379874,1.1600340565456166,0.0,0.0,0.0,-0.09177258151447597,0.6467821681875098,0.5551599243305643,0.47447840002400304,-0.1755250887162967,1.0,1.0,-0.3652547429747367,-1.0258875680310742,0.10157923130321739,0.09782976120837496,0.944691445121485,0.6375894792278415,1.0,0.0,0.21175175790100662,0.62773902916966,1.1600340565427683,0.0,0.0,0.0,0.19542315699970111,0.0,0.5867935632920623,1.13839158238589,0.7653097270268018,0.0,0.0,0.2419170887030135,0.10018705955608243,0.4828389894542056,0.9811118660226477,-0.6660056765060748,-1.0,1.0,-0.2322385847300124,-0.847399024298968,-0.7811334658845787,1.0,1.0,0.10974956892893654,-0.995612506638514,-0.995612506638514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827359869943316,-0.5053080401937395,-1.0362252082858796,-0.7399206077459669,0.0,0.0,-0.2220666155464778,0.0,-0.8974620293866447,-1.06022536142083,-0.8962579913880737,0.2082744564660997,-1.0,0.0,-0.0984804829408675,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
1338551698,-0.9535090947488216,0.285690638199784,-1.0,-1.0,-0.9798504498482306,0.0,-0.38381800610805134,0.544230532187474,0.0,0.0,0.0,0.0,0.8582800496200711,-0.3937261275473127,0.0,1.0,0.19697627176368115,0.0,0.0,0.0,0.0,-0.5180363347295684,0.4723546679352484,0.8954521459690781,-0.7810161383254,0.0,0.0,0.16532798061632176,-1.1303614353375004,-0.7596675380133623,-1.0,0.0,0.3017370573351904,0.0,0.0,1.1600340565456166,0.0,0.0,0.0,-0.09253683173655099,0.733666881671048,1.1600340565456166,0.0,0.0,0.0,-0.09177258151447597,-0.5276887654005105,-0.5468932498031843,0.47447840002400304,-0.1755250887162967,1.0,1.0,-0.4307094953116415,-1.0156382324243542,-0.6450292952779962,-0.5521756461478815,0.944691445121485,0.6375894792278415,1.0,0.0,-0.44699699040784835,0.5947029486725991,1.1600340565427683,0.0,0.0,0.0,0.19542315699970111,0.0,0.558292256888909,1.13839158238589,0.7653097270268018,0.0,0.0,0.20599068034474202,-0.7684156844315716,-0.5520314222622671,0.9811118660226477,-0.6660056765060748,-1.0,1.0,-0.34687690359768397,-0.847399024298968,-0.7811334658845787,1.0,1.0,0.8048301721454935,-0.9857095448407275,-0.9857095448407275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333276,0.0,0.0,0.0,0.0,-0.41573970964154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17269730732621866,-0.4819766847534451,-1.0362252082858796,-0.7399206077459669,0.0,0.0,-0.2220666155464778,0.0,-1.0664588436418097,-0.8917949110278898,-0.8962579913880737,0.2082744564660997,-1.0,0.0,-0.08331736158044196,0.2820380374088836,-0.41573970964154844,0.0,-0.38924947208076194,0,0
